"Accession"	"TotLen"	"CDSFrst"	"CDSLast"
"NM_134076"	2351	1	1029
"NM_009061"	2351	32	667
"NM_031255"	2350	52	2178
"NM_145496"	2350	89	1825
"NM_007611"	2350	190	1101
"NM_172801"	2350	326	2017
"NM_010231"	2349	317	1915
"NM_017368"	2349	266	1807
"NM_017367"	2348	160	1293
"NM_138676"	2347	53	2167
"NM_028020"	2347	127	1929
"NM_027560"	2346	320	1543
"NM_019701"	2346	42	2105
"NM_008022"	2346	477	1811
"NM_013498"	2345	31	720
"NM_025905"	2345	428	1894
"NM_019626"	2345	353	934
"NM_010832"	2345	168	1568
"NM_146226"	2344	17	2170
"NM_010133"	2344	353	1558
"NM_022813"	2343	88	1077
"NM_025879"	2343	455	1522
"NM_178879"	2343	210	1409
"NM_172807"	2342	22	1962
"NM_026669"	2340	84	797
"NM_028331"	2340	43	837
"NM_019942"	2339	50	1339
"NM_013615"	2339	318	2234
"NM_028243"	2339	43	1518
"NM_172656"	2338	376	1632
"NM_024246"	2337	96	1271
"NM_007864"	2337	57	2231
"NM_001080974"	2337	48	644
"NM_145831"	2337	385	2070
"NM_008046"	2337	145	1176
"NM_010415"	2337	262	888
"NM_001042565"	2337	884	1423
"NM_008815"	2336	255	1712
"NM_027756"	2336	313	1542
"NM_021720"	2336	17	1699
"NM_025482"	2336	62	724
"NM_020032"	2336	84	1805
"NM_175474"	2335	313	1113
"NM_177770"	2335	803	1144
"NM_001043355"	2335	286	1206
"NM_007841"	2335	259	1710
"NM_007453"	2334	51	725
"NM_010217"	2334	220	1266
"NM_172455"	2334	525	2243
"NM_029475"	2334	104	1186
"NM_024185"	2333	209	1543
"NM_023910"	2333	688	1851
"NM_025701"	2333	102	668
"NM_016708"	2332	140	1540
"NM_145552"	2332	94	2280
"NM_183140"	2332	822	1673
"NM_027827"	2332	27	944
"NM_183392"	2332	130	1662
"NM_134011"	2332	188	2080
"NM_178071"	2332	245	1078
"NM_025898"	2332	35	922
"NM_133977"	2332	71	2164
"NM_017382"	2332	134	784
"NM_028643"	2331	24	1322
"NM_022989"	2331	13	693
"NM_144863"	2330	136	1932
"NM_023668"	2330	135	1172
"NM_001005477"	2329	326	1480
"NM_133867"	2329	178	1980
"NM_007497"	2329	231	1040
"NM_009054"	2329	537	2078
"NM_023311"	2329	183	956
"NM_027164"	2329	329	1900
"NM_030206"	2329	395	967
"NM_008109"	2329	322	1809
"NM_153507"	2328	205	1851
"NM_009703"	2328	94	1908
"NM_011267"	2328	96	701
"NM_026518"	2328	611	1690
"NM_025651"	2327	163	2181
"NM_010439"	2327	153	800
"NM_019874"	2327	82	1128
"NM_001001297"	2327	318	998
"NM_019987"	2326	235	2124
"NM_025638"	2326	84	1028
"NM_019927"	2326	278	1615
"NM_008533"	2326	143	2128
"NM_013847"	2325	15	1265
"NM_025711"	2325	201	1322
"NM_145589"	2325	342	2180
"NM_009537"	2324	103	1347
"NM_023645"	2324	275	1783
"NM_001077362"	2324	86	976
"NM_172253"	2324	32	1024
"NM_013768"	2323	59	1972
"NM_013519"	2323	32	1513
"NM_011627"	2323	513	1793
"NM_029091"	2322	71	1930
"NM_133781"	2322	156	1181
"NM_026401"	2321	93	401
"NM_001080793"	2321	184	1788
"NM_023709"	2321	35	2107
"NM_011757"	2321	272	1939
"NM_009206"	2320	511	2034
"NM_145473"	2320	169	633
"NM_144538"	2320	122	1273
"NM_178394"	2320	195	2075
"NM_133887"	2320	94	918
"NM_013866"	2320	31	1191
"NM_001005423"	2319	197	841
"NM_080444"	2319	100	1503
"NM_020046"	2318	302	1489
"NM_024261"	2318	67	1386
"NM_029826"	2318	82	861
"NM_175246"	2317	61	1212
"NM_008222"	2317	208	1026
"NM_023557"	2317	20	2143
"NM_134188"	2316	13	1374
"NM_181569"	2316	75	1784
"NM_001039701"	2316	36	572
"NM_133927"	2314	98	1429
"NM_010295"	2314	1	1914
"NM_028923"	2313	74	2173
"NM_026962"	2313	230	2053
"NM_016813"	2312	130	1986
"NM_030685"	2312	262	462
"NM_026252"	2312	78	2267
"NM_016697"	2312	118	1857
"NM_019795"	2312	565	2049
"NM_133687"	2311	325	1278
"NM_080453"	2311	104	1636
"NM_173733"	2311	34	1674
"NM_008453"	2310	307	1341
"NM_030702"	2310	196	1902
"NM_027987"	2309	44	907
"NM_011978"	2309	132	1994
"NM_026235"	2309	87	1565
"NM_001042502"	2309	641	1615
"NM_023852"	2309	133	816
"NM_008992"	2309	51	1871
"NM_001025263"	2308	93	692
"NM_009904"	2307	220	2055
"NM_175143"	2307	160	1971
"NM_021610"	2307	103	1062
"NM_025918"	2307	18	686
"NM_025566"	2307	51	611
"NM_144896"	2307	16	1689
"NM_028134"	2306	641	1321
"NM_013901"	2305	62	1036
"NM_011169"	2305	332	2158
"NM_134117"	2305	619	1500
"NM_198414"	2305	143	1270
"NM_028018"	2304	97	1185
"NM_146083"	2304	95	811
"NM_008197"	2304	511	1095
"NM_001042501"	2304	92	829
"NM_001004140"	2304	28	2022
"NM_018885"	2304	173	1720
"NM_023141"	2303	3	1160
"NM_020601"	2302	195	1778
"NM_001044704"	2302	253	1920
"NM_008329"	2302	130	1989
"NM_009553"	2302	306	2150
"NM_028270"	2302	158	1717
"NM_028132"	2302	60	1748
"NM_144830"	2301	184	969
"NM_181577"	2301	755	2257
"NM_026303"	2300	28	2022
"NM_009949"	2300	69	2045
"NM_025996"	2300	509	1438
"NM_008494"	2299	76	1212
"NM_008873"	2299	59	1360
"NM_177383"	2299	460	1509
"NM_001033573"	2298	559	1800
"NM_011549"	2298	67	1671
"NM_133757"	2298	24	1685
"NM_183311"	2298	57	1748
"NM_033321"	2298	74	1441
"NM_001013374"	2298	7	1050
"NM_178706"	2297	61	942
"NM_026508"	2297	31	2151
"NM_019723"	2297	171	1865
"NM_146071"	2296	137	1987
"NM_133832"	2295	137	1162
"NM_173751"	2295	135	2033
"NM_013729"	2295	23	718
"NM_031196"	2295	137	1675
"NM_027438"	2295	500	1561
"NM_013810"	2295	31	1332
"NM_010697"	2295	651	1778
"NM_023184"	2294	126	1373
"NM_001025264"	2293	93	677
"NM_010072"	2293	27	809
"NM_013726"	2292	95	2086
"NM_007783"	2292	249	1601
"NM_027495"	2292	336	1382
"NM_173445"	2292	894	2027
"NM_008854"	2292	200	1255
"NM_033572"	2291	53	1438
"NM_029365"	2291	3	2240
"NM_172967"	2291	535	2115
"NM_025835"	2291	19	1644
"NM_001006680"	2291	134	1150
"NM_144894"	2289	474	2009
"NM_025927"	2289	19	939
"NM_009391"	2288	135	785
"NM_001025311"	2288	72	1013
"NM_009427"	2288	433	1521
"NM_026406"	2287	146	1063
"NM_029068"	2287	273	1307
"NM_080466"	2287	49	2244
"NM_198311"	2287	59	1606
"NM_028105"	2287	184	1761
"NM_027481"	2287	235	2166
"NM_001040005"	2286	385	1029
"NM_010710"	2286	467	1687
"NM_008243"	2285	29	2179
"NM_011957"	2284	66	1628
"NM_009007"	2284	197	775
"NM_133806"	2283	241	1806
"NM_008672"	2283	67	1194
"NM_011172"	2283	34	1833
"NM_009923"	2283	92	1354
"NM_028091"	2283	220	1464
"NM_145365"	2283	422	1861
"NM_138942"	2282	10	1878
"NM_028264"	2281	114	887
"NM_028959"	2281	14	1954
"NM_173404"	2281	675	2081
"NM_175651"	2281	211	732
"NM_053248"	2280	64	1920
"NM_029186"	2280	181	1740
"NM_028230"	2280	116	1630
"NM_026497"	2280	112	1500
"NM_020580"	2279	67	1842
"NM_018808"	2279	140	1162
"NM_172829"	2278	156	1472
"NM_011405"	2278	404	1936
"NM_145471"	2277	352	1833
"NM_178664"	2277	108	1181
"NM_054096"	2277	405	1130
"NM_011061"	2276	17	2017
"NM_001026212"	2276	141	494
"NM_023680"	2276	9	551
"NM_025932"	2276	147	1244
"NM_144822"	2275	55	1488
"NM_016907"	2275	200	1723
"NM_145925"	2275	56	580
"NM_008654"	2275	229	2202
"NM_025610"	2274	13	993
"NM_138603"	2274	128	2011
"NM_025793"	2274	116	1150
"NM_026721"	2273	76	1161
"NM_028727"	2273	22	2037
"NM_022424"	2272	370	1065
"NM_027868"	2272	160	1626
"NM_025910"	2271	455	1852
"NM_207533"	2271	10	1143
"NM_008151"	2271	295	1299
"NM_175098"	2270	278	700
"NM_025438"	2270	393	1523
"NM_001037493"	2270	236	1624
"NM_008411"	2270	246	2069
"NM_001081327"	2270	435	1538
"XM_001476732"	2270	1	441
"NM_007867"	2269	783	1505
"NM_019573"	2269	77	1321
"NM_025846"	2269	279	893
"NM_026592"	2269	126	860
"NM_008523"	2269	228	1958
"NM_172797"	2269	104	1594
"NM_145404"	2269	131	2209
"NM_028082"	2268	210	1577
"NM_146202"	2268	79	1785
"NM_025952"	2268	14	1021
"NM_145403"	2267	289	1596
"NM_178149"	2267	205	999
"NM_030707"	2266	119	1648
"NM_026430"	2266	47	1309
"NM_009412"	2266	93	650
"NM_053168"	2266	125	1528
"NM_031159"	2265	561	1250
"NM_009203"	2265	255	1916
"NM_010684"	2265	255	1475
"NM_144942"	2264	169	1650
"NM_009315"	2264	78	2114
"NM_007483"	2264	354	944
"NM_007953"	2264	200	1468
"NM_027641"	2264	138	842
"NM_011109"	2264	80	514
"NM_175340"	2263	42	1247
"NM_025714"	2263	119	1888
"XM_912953"	2263	1	441
"NM_008511"	2263	382	2001
"NM_016902"	2262	1	2076
"NM_019687"	2260	115	1776
"NM_001004154"	2260	485	1609
"NM_001039169"	2260	553	1275
"NM_033509"	2260	464	2029
"NM_022332"	2260	378	1982
"NM_013592"	2259	106	1980
"NM_133254"	2259	1	2013
"NM_028534"	2259	135	1457
"NM_028055"	2259	45	1481
"NM_026698"	2259	6	1094
"NM_199008"	2259	7	834
"NM_008553"	2259	573	1268
"NM_011840"	2258	596	1942
"NM_001077636"	2258	70	1581
"NM_146126"	2258	55	1128
"NM_029553"	2258	82	1599
"NM_019757"	2258	143	1624
"NM_010749"	2258	159	995
"NM_194053"	2258	244	1371
"NM_025594"	2257	20	619
"NM_177128"	2257	169	1965
"NM_016891"	2256	53	1822
"NM_181070"	2256	61	681
"NM_144819"	2256	225	1169
"NM_010497"	2256	142	1386
"NM_080419"	2256	130	1965
"NM_011704"	2255	22	1560
"NM_013502"	2254	152	1477
"NM_031373"	2253	21	1922
"NM_027276"	2253	118	1980
"NM_016812"	2252	172	1818
"NM_010287"	2252	281	1552
"NM_172526"	2251	630	1634
"NM_008233"	2251	99	2108
"NM_181470"	2251	93	1505
"NM_019705"	2251	212	1738
"NM_026384"	2251	202	1368
"NM_001082535"	2250	50	1795
"NM_001001880"	2250	149	778
"NM_177778"	2249	261	857
"NM_011937"	2249	53	922
"NM_028064"	2249	92	2074
"NM_145417"	2249	22	1974
"NM_146077"	2248	225	1748
"NM_007897"	2248	46	1821
"NM_024495"	2248	34	822
"NM_019449"	2247	39	1835
"NM_030684"	2247	237	1256
"NM_008606"	2247	11	1489
"NM_010487"	2247	413	1516
"NM_016681"	2247	40	1680
"NM_178060"	2246	431	1663
"NM_010330"	2246	218	1210
"NM_173763"	2246	207	1469
"NM_028066"	2246	94	1968
"NM_009451"	2246	270	1604
"NM_011116"	2246	418	1884
"NM_010051"	2245	118	936
"NM_010292"	2245	1	1398
"NM_026014"	2245	42	1715
"NM_009718"	2244	315	1106
"NM_010450"	2244	49	990
"NM_008741"	2244	160	675
"NM_011613"	2243	155	1105
"NM_010765"	2243	707	2128
"NM_133667"	2243	77	1300
"NM_018869"	2242	105	1877
"NM_021510"	2242	125	1474
"NM_023290"	2241	52	1302
"NM_026965"	2241	39	827
"NM_016756"	2241	177	1073
"NM_008430"	2240	291	1301
"NM_178645"	2240	124	1491
"NM_027352"	2239	123	1478
"NM_177629"	2238	101	517
"NM_175335"	2238	190	1209
"NM_133971"	2238	73	1320
"NM_009331"	2238	48	959
"NM_138592"	2237	26	1720
"NM_030018"	2237	141	617
"NM_001035228"	2236	92	1336
"NM_023538"	2236	54	1319
"NM_144932"	2236	111	1862
"NM_026043"	2236	96	1640
"NM_001044703"	2236	187	1854
"NM_027570"	2235	13	1467
"NM_026603"	2235	102	698
"NM_172438"	2235	57	2108
"NM_013605"	2235	69	1964
"NM_020603"	2235	16	1884
"NM_025926"	2235	171	1184
"NM_010791"	2235	350	1111
"NM_008766"	2234	269	1906
"NM_007590"	2233	190	639
"NM_145134"	2232	316	1137
"NM_010774"	2232	511	2175
"NM_008073"	2232	349	1773
"NM_198409"	2231	261	1850
"NM_172974"	2231	153	947
"NM_172272"	2228	77	1504
"NM_145944"	2228	157	783
"NM_177752"	2228	89	1801
"NM_008326"	2227	446	1675
"NM_028603"	2227	383	1687
"NM_133879"	2226	133	2178
"NM_001002842"	2226	36	2063
"NM_008844"	2225	80	2065
"NM_199019"	2225	50	2122
"NM_146140"	2225	158	1249
"NM_021551"	2224	689	1894
"NM_001081274"	2224	114	1565
"NM_175696"	2224	276	1112
"NM_001003949"	2223	200	1924
"NM_177689"	2223	41	415
"NM_172836"	2223	1	1530
"NM_010125"	2223	117	878
"NM_152234"	2222	157	1821
"NM_001077705"	2222	198	1991
"NM_011633"	2222	323	1999
"XM_135177"	2221	269	1060
"NM_198093"	2221	199	942
"XM_923582"	2221	269	1060
"NM_025778"	2221	249	1235
"NM_198108"	2220	584	1024
"NM_175311"	2220	379	1818
"NM_007861"	2219	60	1589
"NM_030262"	2219	24	1313
"NM_139233"	2218	223	2034
"NM_028027"	2218	55	1911
"NM_010941"	2218	216	1304
"NM_010150"	2218	682	1854
"NM_153595"	2218	27	1829
"NM_023294"	2217	170	2098
"NM_029585"	2217	116	1768
"NM_001044705"	2217	168	1835
"NM_027185"	2216	14	1906
"NM_022434"	2216	194	1768
"NM_146136"	2216	156	1658
"NM_010236"	2216	7	1770
"NM_172693"	2216	21	1751
"NM_030096"	2215	1	1797
"NM_133972"	2215	320	1726
"NM_010423"	2215	169	1068
"NM_007999"	2215	276	1418
"NM_011718"	2215	332	1501
"NM_133659"	2214	152	1612
"NM_198026"	2213	39	1295
"NM_011099"	2212	56	1651
"NM_172817"	2212	125	1732
"NM_008428"	2212	248	1522
"NM_146208"	2211	98	1918
"NM_001042615"	2211	437	1528
"NM_023712"	2211	349	1935
"NM_026085"	2211	286	1152
"NM_013545"	2211	193	1980
"NM_025794"	2210	170	2020
"NM_019421"	2209	81	863
"NM_011242"	2209	140	1966
"NM_172726"	2209	267	1613
"NM_008542"	2208	298	1785
"NM_172676"	2208	126	734
"NM_146000"	2208	20	1933
"NM_001039653"	2208	119	1327
"NM_009656"	2207	344	1903
"NM_024263"	2207	85	1413
"NM_027296"	2207	47	1351
"NM_016717"	2207	59	1357
"NM_009266"	2206	141	1499
"NM_029103"	2206	41	580
"NM_172612"	2205	113	811
"NM_019980"	2205	50	535
"NM_025844"	2205	131	1126
"NM_001004162"	2205	166	489
"NM_009022"	2204	56	1555
"NM_001081984"	2203	485	1600
"NM_139151"	2203	136	447
"NM_011121"	2203	107	1918
"NM_026483"	2202	43	2088
"NM_144937"	2201	107	1669
"NM_172633"	2201	22	696
"NM_027963"	2201	52	1914
"NM_026950"	2201	170	634
"NM_194052"	2201	244	1314
"NM_027986"	2201	109	1680
"NM_021302"	2200	111	1577
"NM_198959"	2200	313	1563
"NM_024434"	2199	37	1596
"NM_177322"	2198	270	1349
"NM_001033978"	2198	18	881
"NM_025303"	2198	78	698
"NM_008231"	2198	261	974
"NM_198628"	2198	76	2064
"NM_001005426"	2198	99	1991
"NM_001048207"	2198	210	497
"NM_198683"	2197	195	1655
"NM_198161"	2197	140	1759
"NM_183161"	2197	22	1365
"NM_008097"	2197	268	1584
"NM_026013"	2197	234	1037
"NM_026126"	2196	12	467
"NM_172532"	2196	94	1665
"NM_001024911"	2195	54	1337
"NM_028007"	2195	35	1867
"NM_008913"	2193	75	1640
"NM_018889"	2193	109	1737
"NM_019956"	2193	52	1626
"NM_145375"	2192	329	1441
"NM_024189"	2192	144	683
"NM_025541"	2192	230	844
"NM_001039522"	2192	55	2058
"NM_024442"	2192	29	1603
"NM_174875"	2192	46	1236
"NM_144954"	2191	40	1605
"NM_001083315"	2191	378	1913
"NM_027741"	2191	218	955
"NM_153777"	2191	167	1825
"NM_027011"	2190	82	1824
"NM_019930"	2190	46	2007
"NM_009222"	2190	177	809
"NM_008317"	2190	68	1456
"NM_133770"	2190	165	1766
"NM_153107"	2189	92	2056
"NM_175452"	2189	101	1423
"NM_030265"	2188	93	782
"NM_008547"	2188	223	2091
"NM_023850"	2188	103	1338
"NM_019798"	2187	73	1905
"NM_001025251"	2186	118	705
"NM_009601"	2186	65	1570
"NM_021483"	2186	282	2129
"NM_009031"	2185	234	1511
"NM_133231"	2185	117	812
"XM_355883"	2184	1	1911
"NM_001039657"	2184	82	1509
"NM_009599"	2184	115	1959
"XM_001001304"	2184	1	1911
"NM_027439"	2183	38	1090
"NM_015754"	2183	82	642
"NM_011630"	2183	67	1857
"NM_172769"	2183	118	1017
"NM_172293"	2182	591	1892
"NM_025883"	2182	443	1684
"NM_027547"	2182	140	1939
"NM_054066"	2182	190	2133
"NM_011794"	2182	113	1039
"NM_010024"	2181	405	1958
"NM_198163"	2181	161	766
"NM_133703"	2180	489	1271
"NM_009539"	2180	92	1948
"NM_025700"	2179	35	1897
"NM_181040"	2179	79	1053
"NM_028056"	2179	30	1340
"NM_144801"	2179	5	1381
"NM_008878"	2179	37	1512
"NM_027456"	2178	67	2067
"NM_008138"	2177	126	1193
"NM_009711"	2177	1072	1746
"NM_019704"	2177	535	1587
"NM_172291"	2177	35	1516
"NM_011609"	2176	270	1634
"NM_019734"	2176	44	1228
"NM_178759"	2175	14	1045
"NM_011492"	2175	416	1726
"NM_009771"	2174	91	1800
"NM_013919"	2174	187	1887
"NM_011701"	2174	481	1881
"NM_021320"	2174	254	2140
"NM_021411"	2174	15	686
"NM_177318"	2174	15	1862
"NM_178601"	2174	26	901
"NM_007420"	2173	208	1464
"NM_026739"	2173	149	1708
"NM_008778"	2172	28	1662
"NM_023605"	2172	364	1674
"NM_013782"	2172	117	1538
"NM_010241"	2172	213	1091
"NM_178602"	2172	119	1219
"NM_016968"	2171	109	891
"NM_019837"	2171	268	774
"NM_080454"	2171	92	1405
"NM_001005525"	2170	119	1423
"NM_019961"	2170	208	1326
"NM_027122"	2169	128	1366
"NM_184052"	2169	1343	1840
"NM_001003916"	2168	129	803
"NM_026861"	2168	139	1176
"NM_011150"	2168	169	1902
"NM_008427"	2167	94	1431
"NM_173406"	2167	29	760
"NM_144867"	2167	77	595
"NM_009439"	2167	177	1769
"NM_029098"	2167	178	1647
"NM_010219"	2167	122	1498
"NM_016802"	2166	427	1008
"NM_008014"	2165	124	1752
"NM_008928"	2165	167	1210
"NM_026028"	2165	51	1520
"NM_009497"	2164	99	449
"NM_023612"	2163	185	739
"NM_007866"	2163	40	1797
"NM_010043"	2162	75	1484
"NM_031871"	2162	93	1691
"NM_011914"	2162	24	1616
"NM_013601"	2162	71	874
"NM_207210"	2161	212	1996
"NM_022988"	2161	31	1161
"NM_009895"	2161	327	1100
"NM_019937"	2161	98	1696
"NM_001081361"	2161	185	1213
"NM_025836"	2161	76	1389
"NM_009130"	2161	294	1709
"NM_008223"	2160	180	1616
"NM_019456"	2160	91	2097
"NM_144533"	2160	436	1173
"NM_025920"	2160	306	2015
"NM_144917"	2159	280	1425
"NM_026500"	2159	165	2024
"NM_012043"	2158	190	1476
"NM_201646"	2158	431	1663
"NM_213614"	2158	89	1201
"NM_030261"	2158	252	1730
"NM_017366"	2158	84	2054
"NM_134127"	2157	140	1744
"NM_007825"	2157	127	1650
"NM_010693"	2157	188	1717
"NM_007834"	2156	50	943
"NM_172723"	2156	75	983
"NM_172570"	2156	250	1914
"NM_026720"	2155	168	1985
"NM_153112"	2155	77	1243
"NM_016978"	2155	141	1460
"NM_025975"	2154	86	436
"NM_212485"	2154	36	1655
"NM_080428"	2154	163	2052
"NM_080843"	2154	173	1483
"NM_021495"	2153	191	1840
"NM_177445"	2153	122	1627
"NM_177603"	2153	222	917
"NM_011031"	2153	151	1764
"NM_010104"	2153	420	1028
"NM_172701"	2152	117	1256
"NM_023149"	2152	62	1489
"NM_019429"	2152	45	1574
"NM_198651"	2152	458	1501
"NM_145507"	2152	98	1603
"NM_009255"	2151	149	1342
"NM_178638"	2151	206	1930
"NM_001081402"	2151	67	2040
"NM_009862"	2151	314	2014
"NM_008853"	2151	133	1320
"NM_145133"	2151	325	879
"NM_144512"	2150	40	1848
"NM_018763"	2150	470	1921
"NM_023217"	2150	39	668
"NM_177298"	2150	14	1234
"NM_198020"	2149	234	2111
"NM_001077364"	2149	204	809
"NM_011640"	2149	537	1709
"NM_028416"	2148	182	1567
"NM_175086"	2148	180	1259
"NM_029662"	2148	138	1742
"NM_198634"	2147	153	1565
"NM_177597"	2147	215	973
"NM_001002929"	2147	87	2057
"NM_008475"	2147	66	1643
"NM_147201"	2146	105	1712
"NM_173756"	2146	6	356
"NM_007673"	2146	269	1204
"NM_030026"	2146	126	1817
"NM_010010"	2146	66	1568
"NM_175495"	2146	173	1456
"NM_008699"	2145	177	1265
"NM_008175"	2144	42	1811
"NM_144841"	2144	248	1117
"NM_013884"	2144	148	1767
"NM_008600"	2143	45	836
"NM_175092"	2143	258	893
"NM_008594"	2143	94	1485
"NM_020559"	2142	94	2019
"NM_173365"	2141	210	1286
"NM_009053"	2141	43	1041
"NM_027446"	2140	21	1028
"NM_001044744"	2140	211	1527
"NM_018769"	2140	64	1602
"NM_024274"	2140	617	1972
"NM_010942"	2140	104	661
"NM_011747"	2139	417	1934
"NM_023595"	2139	14	502
"NM_007965"	2139	490	1671
"NM_176921"	2139	1206	2084
"NM_013796"	2139	31	1584
"NM_028662"	2138	565	1713
"NM_019804"	2138	233	1267
"NM_013667"	2138	93	1754
"NM_011804"	2138	6	668
"XM_001481056"	2138	1	891
"NM_001037847"	2137	85	1707
"NM_008087"	2137	244	1188
"NM_199143"	2137	101	817
"NM_001014390"	2137	135	1934
"XM_001478407"	2136	24	1628
"XM_001478177"	2136	24	1628
"NM_144939"	2135	233	1711
"NM_009186"	2135	154	1020
"NM_001083334"	2135	191	1624
"NM_018857"	2135	109	1986
"NM_011428"	2135	214	834
"NM_178236"	2135	703	972
"NM_138593"	2135	169	1881
"NM_146103"	2134	345	1397
"NM_007838"	2134	142	1467
"NM_029623"	2134	72	2045
"NM_009107"	2133	373	1764
"NM_030691"	2133	26	739
"NM_013876"	2132	274	738
"NM_145549"	2132	57	1943
"NM_011811"	2132	5	1774
"NM_172562"	2132	116	1447
"NM_146162"	2132	75	917
"NM_001081636"	2131	328	1206
"NM_008154"	2131	95	1087
"NM_144798"	2131	35	1417
"NM_011252"	2130	207	1382
"NM_008640"	2130	653	1579
"NM_028118"	2130	208	1632
"NM_021882"	2130	29	1909
"NM_177420"	2129	103	1215
"NM_133346"	2129	115	1371
"NM_009525"	2129	132	1250
"NM_001005509"	2128	44	1789
"NM_021500"	2128	6	1196
"NM_011339"	2127	38	541
"NM_011393"	2127	39	1715
"NM_176842"	2126	146	673
"NM_177648"	2126	324	1928
"NM_027654"	2126	27	1088
"NM_028189"	2126	92	1210
"NM_027154"	2126	79	1008
"NM_010262"	2126	422	1468
"NM_178392"	2125	33	1202
"NM_172659"	2125	86	1579
"NM_018794"	2125	34	1425
"NM_008382"	2125	216	1268
"NM_001025254"	2125	73	627
"NM_027959"	2125	24	1361
"NM_172511"	2125	14	907
"NM_172429"	2125	159	875
"NM_172150"	2124	69	1349
"NM_010660"	2124	33	1718
"NM_145209"	2124	96	1631
"NM_021371"	2123	666	1325
"NM_010500"	2123	207	1133
"NM_024239"	2122	52	1326
"NM_181584"	2121	164	1951
"NM_080445"	2121	34	1011
"NM_007756"	2120	118	522
"XM_001474248"	2120	121	1947
"XM_001479829"	2120	121	1947
"NM_145606"	2118	67	657
"NM_146240"	2118	317	1624
"NM_008389"	2118	153	1907
"NM_001081475"	2118	108	1454
"NM_198960"	2117	279	1607
"NM_133925"	2117	16	1743
"NM_028049"	2117	118	1326
"NM_011666"	2117	40	1365
"NM_016962"	2116	51	1892
"NM_008749"	2116	19	1386
"NM_022327"	2116	101	721
"NM_009498"	2115	79	390
"NM_181988"	2115	180	779
"NM_007915"	2115	80	1156
"NM_012019"	2115	89	1927
"NM_011565"	2115	87	1424
"NM_019829"	2115	616	1521
"NM_009634"	2114	30	1484
"NM_176966"	2114	44	439
"XM_001479496"	2114	45	1160
"NM_007433"	2113	166	1755
"NM_146063"	2113	111	1706
"NM_031182"	2113	205	1221
"NM_001077709"	2113	148	1578
"NM_144910"	2113	65	1717
"NM_026417"	2112	203	943
"NM_019482"	2112	442	1722
"XM_001479473"	2112	45	1160
"NM_011880"	2111	177	1586
"NM_007906"	2111	368	1759
"NM_007644"	2110	301	1737
"NM_008188"	2110	97	1614
"NM_053249"	2110	65	1615
"NM_017466"	2110	517	1599
"NM_144534"	2109	2	898
"NM_009228"	2109	111	1622
"NM_008063"	2109	299	1588
"NM_011506"	2108	23	1414
"NM_009625"	2108	203	730
"NM_001025255"	2108	118	627
"NM_030121"	2108	76	942
"NM_138303"	2107	189	1127
"NM_031256"	2107	89	982
"NM_030145"	2107	105	347
"NM_028042"	2107	57	1250
"NM_010234"	2107	140	1282
"NM_025936"	2107	26	2008
"NM_213733"	2105	68	1642
"NM_175140"	2105	418	1671
"NM_028521"	2104	438	1163
"NM_025968"	2104	52	1041
"NM_183152"	2104	105	1904
"NM_013494"	2103	92	1522
"NM_178603"	2103	31	510
"NM_025449"	2103	75	716
"NM_009513"	2103	186	776
"NM_031403"	2103	131	1783
"NM_013702"	2103	86	1678
"NM_144491"	2103	25	1341
"NM_134003"	2102	168	1475
"NM_008215"	2102	49	1800
"NM_207222"	2101	203	640
"NM_020329"	2100	22	738
"NM_026111"	2100	12	1163
"NM_018747"	2099	224	1168
"NM_021549"	2099	224	1792
"NM_029468"	2099	526	1767
"NM_026350"	2099	256	1413
"NM_010511"	2099	129	1562
"NM_009416"	2098	35	889
"NM_013911"	2098	518	1498
"NM_028325"	2097	379	1587
"NM_008528"	2097	478	1851
"NM_017476"	2097	79	2004
"NM_177301"	2097	92	1759
"NM_178926"	2097	29	553
"NM_022435"	2097	344	1540
"NM_027910"	2096	416	1564
"NM_001005232"	2096	121	1128
"NM_030243"	2096	346	1377
"NM_001042614"	2096	156	1298
"NM_145533"	2096	121	1788
"NM_030084"	2095	6	1715
"NM_011380"	2095	296	1186
"NM_177274"	2095	237	1226
"NM_030700"	2094	77	1927
"NM_176973"	2094	172	1791
"NM_054082"	2094	50	1825
"NM_011577"	2094	868	2040
"NM_027838"	2094	81	746
"NM_145605"	2094	90	1844
"NM_027667"	2093	8	1492
"NM_028011"	2093	280	1473
"NM_010709"	2093	135	1793
"NM_130858"	2093	353	1111
"NM_019799"	2093	123	1619
"NM_172152"	2092	23	1840
"NM_011196"	2090	127	1215
"NM_029280"	2090	248	748
"NM_126165"	2089	146	1459
"NM_172786"	2088	48	1688
"NM_007390"	2088	41	1549
"NM_007859"	2087	138	1172
"NM_145391"	2086	264	1619
"NM_053008"	2086	91	912
"NM_145588"	2086	20	2002
"NM_010459"	2086	32	784
"NM_175223"	2086	60	836
"NM_001081635"	2086	283	1161
"NM_020483"	2086	18	944
"NM_001010937"	2085	572	1357
"XM_895137"	2085	124	924
"NM_173403"	2085	164	1477
"NM_023055"	2085	129	1142
"NM_009252"	2085	106	1362
"XM_915086"	2085	124	924
"NM_028209"	2085	31	1191
"NM_026050"	2084	574	1356
"NM_009626"	2084	132	1256
"NM_011415"	2084	116	925
"NM_025760"	2083	50	748
"NM_019488"	2083	44	1477
"NM_013641"	2082	295	1512
"NM_001001491"	2082	31	777
"NM_011751"	2081	110	1492
