Accession	TotLen	CDSFrst	CDSLast
NM_024727	2520	78	1736
NM_013260	2519	55	981
NM_001005212	2519	317	1249
NM_031433	2519	148	1887
NM_005975	2519	41	1396
NM_000811	2519	339	1700
NM_198516	2519	413	2236
NM_000282	2518	39	2225
NM_007312	2518	618	1925
NM_005599	2518	516	923
NM_006691	2518	287	1255
NM_003106	2518	428	1381
NM_001039091	2518	125	1090
NM_002351	2518	344	730
NM_003181	2518	494	1801
NM_002030	2517	185	1246
NM_138356	2517	496	1767
NM_022054	2517	443	1669
NM_018088	2516	560	1954
NM_019091	2516	399	1301
NM_152713	2516	93	2210
NM_002578	2516	397	2031
NM_004620	2515	248	1816
NM_014230	2515	36	1919
NM_020652	2515	316	1881
NM_021614	2515	458	2197
NM_002689	2514	343	2139
NM_001105541	2514	405	2027
NM_000522	2514	30	1196
NM_138966	2513	285	1886
NM_006965	2513	165	1271
NM_001040020	2512	209	892
NM_005346	2512	205	2130
NM_015848	2512	31	1947
NM_003058	2512	171	1838
NM_178014	2510	128	1462
NM_021827	2510	429	2117
NM_032023	2509	135	1100
NM_022342	2509	62	2239
NM_024039	2509	554	1171
NM_006649	2509	29	2344
NM_002951	2509	289	2184
NM_000941	2509	83	2125
NM_138769	2509	68	1924
NM_012208	2508	217	1737
NM_145111	2507	340	2061
NM_020439	2507	103	1533
NM_002402	2507	218	1225
NM_001008528	2507	29	643
NM_080668	2507	74	832
NM_024028	2506	24	1508
NM_031471	2506	89	2080
NM_001040440	2506	219	1808
NM_018137	2506	107	1057
NM_018168	2505	138	1028
NM_001080447	2505	1	2505
NM_178516	2505	242	2482
NM_198850	2505	260	2182
NM_024506	2505	240	2204
NM_005806	2505	159	1130
NM_015530	2504	141	1499
NM_014754	2504	103	1524
NM_002978	2503	168	2084
NM_018094	2503	197	2083
NM_000785	2503	153	1679
NM_005791	2503	353	2398
NM_001139	2502	262	2367
NM_024689	2502	76	624
NM_001005851	2502	1	2502
NM_152360	2501	473	2296
NM_003438	2501	107	730
NM_014791	2501	139	2094
NM_030794	2501	258	2213
XM_001724417	2501	1	1869
NM_020703	2501	383	1864
NM_019087	2501	95	709
NM_001099781	2500	418	2181
NM_000696	2500	106	1662
NM_001034	2500	195	1364
NM_020319	2500	201	1526
NM_018203	2500	569	1621
NM_004635	2500	110	1258
NM_005832	2499	300	1007
NM_001001706	2499	248	1258
NM_174977	2499	85	1305
NM_018346	2499	57	1385
NM_152396	2499	259	1113
NM_019082	2499	644	2287
NM_015670	2499	274	1998
NM_031313	2499	54	1652
NM_144625	2498	154	2058
NM_004791	2498	220	1704
NM_001394	2498	391	1575
NM_014716	2498	182	2404
NM_153255	2497	264	1439
NM_001001413	2497	92	1975
NM_032214	2497	363	1148
NM_001608	2497	161	1453
NM_032374	2497	9	590
NM_152649	2496	442	1857
NM_022467	2496	759	2033
NM_004161	2496	241	858
NM_017444	2496	196	591
NM_021907	2496	251	2134
XM_001720643	2496	1663	2397
NM_032531	2495	87	2423
NM_001098800	2495	56	2275
NM_003936	2495	146	1249
NM_001072	2495	140	1738
NM_017664	2495	136	1398
NM_031480	2495	175	1881
NM_031206	2495	73	2277
NM_033297	2494	1309	2172
NM_018255	2494	11	2491
NM_003706	2494	310	1935
NM_024522	2493	45	536
NM_001968	2493	856	1509
NM_001007122	2493	168	2417
NM_001010908	2493	941	1708
NM_152313	2493	98	1612
NM_001338	2492	119	1216
NM_031284	2492	30	1520
NM_018699	2492	251	2143
NM_021619	2492	61	1164
NM_032780	2491	54	1154
NM_001003682	2491	61	984
NM_201286	2490	80	2215
NM_025078	2490	137	952
NM_003469	2490	134	1987
NM_145038	2490	75	2297
NM_000453	2490	348	2279
NM_016237	2490	60	2327
NM_003171	2490	56	2416
NM_173622	2489	282	737
NM_145234	2488	115	1485
NM_198565	2488	105	2183
NM_018593	2488	148	1695
NM_007348	2488	68	2080
NM_001007246	2488	140	502
NM_001007245	2487	444	1799
XM_001723715	2487	1	2487
NM_014434	2487	48	1841
NM_033428	2487	66	404
NM_001199	2487	30	2222
NM_016141	2487	81	1652
NM_002633	2487	214	1902
NM_017585	2487	38	1561
NM_173535	2486	78	1847
NM_001294	2486	16	2025
NM_005225	2486	124	1437
NM_019841	2486	265	2454
XM_001715751	2486	1	855
NM_033486	2486	112	2460
NM_001157	2486	239	1756
NM_003768	2486	194	586
NM_025087	2486	183	2282
NM_001853	2485	4	2058
NM_020549	2485	181	2427
NM_014049	2485	80	1945
NM_002240	2485	538	1809
NM_032307	2485	249	1274
NM_016147	2484	100	1260
NM_022570	2484	188	793
NM_018369	2484	37	1626
NM_004060	2484	235	1122
NM_000298	2483	26	1750
NM_001012614	2483	394	1683
XM_001720336	2483	1739	2134
NM_004316	2482	560	1270
NM_033028	2482	35	1594
NM_032382	2482	59	1897
NM_016002	2482	348	1637
NM_001025201	2482	351	1730
NM_178862	2481	1	2481
NM_016382	2481	179	1276
NM_001042406	2481	160	1182
NM_139126	2481	31	1509
NM_032573	2481	146	2194
NM_138413	2480	344	1327
NM_019066	2480	96	2036
NM_017680	2480	245	1387
NM_002654	2479	242	1837
NM_024855	2479	26	1849
NM_018393	2479	220	1749
NM_004368	2478	364	1293
NM_004275	2478	122	760
NM_139248	2478	111	1466
NM_005244	2478	129	1745
XM_001715563	2478	1	2478
NM_018683	2478	37	723
NM_017926	2478	87	1535
NM_001042387	2478	188	868
NM_004333	2477	62	2362
NM_030785	2477	144	2297
NM_020682	2477	141	1268
NM_001004125	2477	538	1176
NM_021947	2477	69	1091
NM_002828	2477	195	1442
NM_001350	2477	116	2338
NM_016510	2477	65	1402
NM_153358	2476	142	1872
NM_001018078	2475	189	1802
NM_001040280	2475	179	793
NM_018992	2475	53	757
NM_001004320	2475	171	1508
NM_021184	2475	826	1710
NM_003250	2474	484	1956
NM_006602	2474	94	1596
NM_017929	2474	191	1108
NM_138771	2473	458	880
NM_002080	2473	115	1407
NM_000543	2473	175	2070
NM_030783	2473	177	1640
XM_001717905	2473	1869	2195
NM_016261	2472	279	1640
NM_006063	2472	78	1898
NM_005565	2472	208	1809
NM_000095	2471	37	2310
NM_024415	2471	18	2192
XM_001719387	2471	43	1236
NM_001039619	2470	228	2090
XM_001720980	2470	166	621
NM_001040275	2470	469	1956
NM_018488	2470	46	1683
NM_003925	2470	177	1919
NM_021158	2469	507	1583
NM_006385	2469	132	1865
NM_000745	2468	163	1569
NM_001040057	2468	231	944
NM_024022	2468	202	1566
NM_153218	2468	322	1614
NM_004608	2468	695	2005
NM_024583	2468	89	1363
NM_144685	2467	286	2136
NM_018102	2467	185	2227
NM_031921	2466	102	2048
NM_024645	2466	147	836
NM_013398	2466	303	2426
NM_001008860	2466	492	1574
NM_001363	2465	93	1637
NM_005584	2465	520	1599
NM_014351	2465	117	971
NM_022075	2465	348	1490
NM_178499	2465	466	2118
NM_032805	2463	89	2266
NM_001290	2463	220	1341
NM_173514	2463	134	1819
NM_001004346	2463	293	1162
NM_000080	2463	12	1493
NM_024644	2463	80	2005
NM_144979	2462	101	1702
NM_138396	2462	413	1453
NM_012266	2462	224	1270
NM_006085	2461	173	1099
NM_000820	2461	135	2171
NM_033212	2461	214	1866
XM_001722051	2461	290	673
NM_000055	2461	161	1969
NM_003025	2460	107	1213
NM_000788	2460	160	942
NM_182919	2460	63	2201
XM_001127597	2460	1	2460
NM_006610	2460	22	2082
NM_001035507	2460	218	2371
XM_001714708	2460	1	2460
NM_004767	2459	64	1509
NM_014484	2458	18	1400
NM_001083537	2458	46	936
NM_004212	2458	60	2036
NM_004414	2457	73	831
NM_003875	2457	336	2417
NM_012428	2457	198	1394
NM_000818	2457	142	1899
NM_181774	2456	413	1825
NM_001042692	2456	70	1833
NM_018430	2455	395	2371
NM_080862	2455	255	1076
XM_001718006	2454	1	1179
NM_207398	2454	140	2056
NM_015462	2454	4	2163
NM_002355	2454	171	1004
NM_001819	2454	113	2146
NM_152511	2453	502	1068
NM_018161	2453	127	2247
NM_032752	2453	466	2229
NM_031479	2453	225	1277
NM_032827	2453	294	1259
NM_173647	2452	103	1305
XM_001715151	2452	81	815
NM_012173	2452	418	1293
NM_002871	2452	38	409
NM_015864	2452	432	2207
NM_004318	2452	78	2354
NM_019034	2451	56	691
NM_006674	2451	397	795
NM_018477	2451	104	1357
NM_178452	2451	182	2359
NM_145720	2451	783	2321
NM_001013664	2451	172	1959
NM_005554	2450	210	1904
NM_153362	2450	164	1405
NM_001079	2450	208	2067
NM_032854	2450	56	1474
NM_001024807	2450	139	2094
NM_017964	2450	38	1423
NM_000343	2449	11	2005
NM_001031746	2449	29	991
NM_003179	2449	17	958
NM_014394	2449	205	1242
NM_019048	2448	414	2345
NM_000655	2448	199	1317
NM_020383	2448	141	2012
NM_145702	2448	635	2410
NM_001007240	2448	84	1697
XM_001720561	2448	2226	2423
NM_003360	2448	516	2141
NM_000750	2447	113	1609
NM_005262	2447	71	688
NM_178833	2447	633	2246
NM_003982	2447	527	2062
NM_000348	2446	72	836
NM_017429	2446	219	1862
NM_001060	2446	215	1246
XM_001130007	2446	263	2446
NM_007162	2446	303	1733
NM_018116	2446	34	1746
NM_152487	2446	202	993
NM_133489	2446	312	2003
NM_003798	2445	43	2247
NM_000690	2445	442	1995
NM_020212	2445	102	2162
NM_153002	2445	1	2445
NM_030919	2445	42	1889
NM_005690	2445	73	2172
NM_014437	2445	467	1441
NM_001013706	2445	54	1445
NM_152628	2444	152	1474
NM_014349	2444	578	1573
NM_004506	2444	89	1699
NM_000857	2443	89	1948
NM_052880	2443	145	936
NM_175884	2443	250	957
NM_003929	2443	41	652
NM_001873	2443	291	1721
NM_182578	2442	133	876
NM_001042729	2442	213	1802
NM_032148	2442	389	1861
NM_001654	2442	134	1954
NM_024544	2442	144	1202
NM_016458	2441	68	1240
NM_024741	2441	231	2393
NM_016506	2441	153	1709
NM_001042493	2441	90	383
NM_198566	2441	318	2234
NM_003055	2440	441	2039
NM_002924	2440	331	1794
NM_000536	2440	189	1772
NM_182752	2440	82	900
NM_052861	2440	186	746
NM_052831	2440	153	1523
NM_030756	2439	306	2096
NM_005171	2439	279	1094
NM_024833	2439	88	1692
NM_006164	2439	114	1931
NM_032564	2439	231	1397
NM_012100	2438	147	1604
NM_001220	2438	205	2205
NM_001091	2438	91	2346
NM_001081955	2438	111	2126
NM_032276	2438	122	1069
NM_000747	2437	42	1547
NM_005051	2437	6	2333
NM_024893	2437	634	1410
NM_006831	2437	724	2001
NM_173645	2437	614	1840
NM_012481	2437	63	1592
NM_033066	2435	209	2122
NM_017410	2435	116	1108
XM_001714069	2435	1	2316
NM_022151	2435	371	1426
NM_144686	2434	41	2161
NM_001024732	2434	392	1285
NM_001013257	2434	45	1811
NM_001100600	2434	197	1009
NM_001007169	2434	233	1003
NM_001024593	2433	67	1449
NM_000221	2433	518	1414
NM_001098796	2433	95	1489
NM_032732	2433	219	2336
NM_022470	2432	260	1129
NM_002928	2432	155	763
NM_006594	2432	204	2423
NM_001079675	2431	262	1716
NM_014236	2431	144	2186
NM_133446	2431	127	2118
NM_020216	2430	30	1982
NM_030979	2430	62	1957
NM_002152	2430	188	2287
NM_181727	2430	676	1248
NM_024330	2430	66	2258
NM_018208	2430	43	1227
NM_013333	2430	312	1964
NM_203422	2429	308	1024
NM_002897	2429	432	1643
XM_001713643	2429	127	2118
NM_001104577	2429	714	2060
NM_016155	2429	100	1911
XM_001724222	2429	1145	1825
NM_182606	2429	122	1387
NM_144641	2429	405	1217
NM_024102	2428	40	1068
NM_017888	2428	148	1887
NM_152574	2428	122	1972
NM_152723	2428	148	1272
NM_003300	2428	215	1921
NM_032166	2428	33	2327
XM_001133615	2428	149	2428
NM_032536	2428	86	1678
NM_018140	2427	73	2016
NM_003389	2427	267	1844
XM_928495	2427	1	2427
NM_024567	2427	401	1663
NM_013359	2426	329	2182
NM_153228	2426	36	2327
NM_003079	2425	125	1360
NM_024873	2425	205	1182
NM_006077	2425	134	1570
NM_001083926	2424	362	1288
NM_030939	2424	519	1208
NM_001035003	2424	259	936
NM_144574	2423	50	1759
NM_007346	2423	36	2069
NM_005297	2423	269	1537
NM_032875	2423	222	1532
NM_001975	2423	223	1527
NM_001006655	2422	281	1729
NM_004816	2422	421	1773
NM_177402	2422	178	1437
NM_004064	2422	466	1062
NM_015201	2422	69	2309
NM_019604	2422	1	1182
XM_001719972	2421	166	2256
NM_015481	2421	184	1284
NM_144622	2421	81	2402
XM_001715597	2421	1	2421
NM_002410	2421	146	2371
NM_001032730	2421	239	1696
NM_002751	2420	59	1153
NM_001077685	2420	127	2118
NM_024323	2420	60	1973
NM_001077686	2420	127	2118
NM_001025579	2420	198	1184
NM_004383	2420	413	1765
NM_024306	2419	71	1189
NM_001030015	2419	228	1697
NM_001001702	2419	98	490
NM_001031717	2418	119	1387
XM_001717808	2418	1	2196
NM_032129	2418	36	1871
NM_005932	2418	101	2242
NM_006480	2418	183	1883
NM_005929	2417	114	2330
NM_000386	2417	238	1605
NM_013443	2416	120	1121
NM_001057	2416	596	1792
NM_004789	2416	740	1960
NM_016931	2416	240	1976
NM_024091	2416	138	2126
NM_024773	2416	174	1424
NM_003432	2415	45	1814
NM_001080493	2414	127	1959
NM_033029	2414	23	1990
NM_012269	2414	642	2087
NM_002379	2414	490	1980
NM_031485	2414	202	1542
NM_152335	2414	156	1751
NM_013361	2414	254	1702
XM_001714809	2414	1	1896
NM_018159	2413	164	658
NM_015701	2412	132	1583
NM_006309	2412	82	2247
NM_030805	2412	25	1071
NM_006253	2412	290	1102
NM_021634	2412	83	2356
NM_004897	2412	21	1484
NM_016518	2412	327	1499
NM_022566	2411	641	1729
NM_018296	2411	20	2284
NM_006268	2411	13	1188
NM_021642	2411	39	989
NM_018138	2411	101	1774
NM_031908	2411	5	997
NM_014043	2410	77	718
NM_031941	2410	114	2225
XM_001718235	2410	605	2410
NM_015962	2409	52	648
NM_001105069	2409	176	1909
NM_001025068	2409	282	551
NM_001397	2409	1	2313
NM_021003	2409	352	1500
NM_013370	2409	384	2066
NM_021214	2408	120	1109
NM_012175	2408	29	1444
NM_017774	2408	175	1914
NM_025077	2408	584	2116
NM_001012661	2408	225	2210
NM_000688	2407	338	2260
NM_032379	2407	301	1431
NM_033284	2407	648	2216
NM_000433	2406	253	1833
NM_025128	2406	354	2009
NM_003813	2406	1	2169
XM_001722487	2406	103	687
XM_001715383	2405	1	2016
NM_173664	2405	66	800
NM_004168	2405	116	2110
NM_030613	2405	510	1895
NM_018042	2405	378	2114
NM_004299	2404	26	2287
NM_022460	2403	42	1220
NM_014039	2403	200	997
XM_001714962	2403	1049	1492
NM_178439	2402	208	1755
NM_001032396	2402	126	1892
NM_017822	2402	76	1554
NM_021200	2402	428	1159
NM_004490	2402	542	2164
NM_018248	2402	118	1935
NM_017777	2402	76	1755
NM_001454	2401	91	1356
NM_017495	2401	176	895
NM_053052	2401	415	1809
NM_001080397	2401	1	2247
NM_001711	2401	173	1279
NM_001040217	2400	679	1662
NM_153345	2400	494	1144
NM_145246	2400	199	1146
NM_024012	2400	65	1138
NM_002386	2400	642	1595
NM_004154	2400	300	1286
NM_016335	2400	205	2007
NM_014330	2399	270	2294
NM_030935	2399	756	1943
NM_019075	2399	47	1639
NM_197975	2398	129	1529
NM_030802	2398	82	1443
NM_015507	2398	241	1902
NM_001449	2398	209	1051
NM_000888	2397	17	2383
NM_001007188	2397	143	1822
NM_000562	2397	138	1892
NM_020385	2397	201	1469
NM_006395	2396	26	2137
NM_004968	2396	196	1647
NM_019076	2396	64	1656
NM_153226	2396	62	1156
NM_002498	2396	377	1897
NM_002915	2396	111	1181
NM_000956	2395	155	1231
NM_003117	2395	397	1932
NM_021027	2395	38	1630
NM_001009877	2395	202	1647
NM_000402	2395	149	1786
NM_032151	2395	21	413
XM_001724153	2394	199	1848
NM_016848	2394	308	2092
NM_207418	2393	849	1298
NM_001001933	2393	665	1735
NM_004663	2393	129	779
NM_032792	2393	293	1828
NM_015143	2393	18	836
NM_139017	2393	66	2360
NM_005653	2393	460	1968
NM_001003809	2393	20	2047
NM_001006610	2393	397	1338
NM_023931	2392	195	770
NM_001023570	2392	210	2006
NM_001097611	2392	1	306
NM_001001852	2392	436	1416
NM_182488	2392	259	1371
NM_025092	2391	46	1728
NM_002263	2391	159	2180
NM_017632	2391	163	1905
NM_004800	2391	134	2125
NM_019023	2390	277	2355
NM_002343	2390	39	2171
NM_025150	2390	8	2164
NM_019609	2390	65	2269
XM_001722155	2390	2003	2272
NM_000512	2390	100	1668
NM_014594	2390	116	1780
NM_001039707	2390	206	1513
NM_001546	2389	370	855
NM_002514	2389	73	1146
NM_015456	2389	16	1758
NM_005713	2389	409	2283
NM_003349	2388	70	735
NM_005349	2388	237	1739
NM_018998	2387	152	1852
NM_024329	2387	28	750
NM_024105	2387	275	1741
NM_004994	2387	20	2143
NM_003340	2386	489	932
NM_030798	2386	127	1521
NM_001191	2386	367	879
NM_005627	2386	58	1353
NM_001042552	2386	80	904
NM_178127	2385	599	1765
NM_052943	2385	170	1444
NM_002717	2385	303	1646
NM_004394	2385	208	516
XM_001724365	2385	153	536
NM_007111	2385	213	1445
NM_005931	2385	6	1157
NM_001040664	2385	1	2385
NM_004364	2385	1	1077
NM_004040	2384	393	983
NM_001040167	2384	18	1157
NM_001807	2384	17	2287
NM_001098491	2384	241	1776
NM_052944	2384	233	2260
NM_173532	2384	26	1528
NM_003834	2384	78	1418
NM_207360	2384	153	1118
NM_014891	2383	122	667
NM_005345	2383	198	2123
NM_000557	2383	320	1825
NM_002653	2383	394	1338
NM_005924	2383	282	1196
NM_012323	2382	254	748
NM_004330	2382	212	1156
NM_017761	2382	384	803
NM_178033	2382	251	1780
NM_004484	2382	191	1933
NM_000145	2382	75	2162
NM_014597	2382	39	2309
NM_003843	2381	121	2127
NM_001031684	2381	104	820
NM_004157	2381	242	1456
NM_023011	2381	38	1468
NM_002532	2381	27	2252
NM_004982	2381	339	1613
NM_030933	2381	286	2247
NM_002361	2380	150	2030
NM_017837	2380	332	1813
NM_138467	2380	90	869
NM_012087	2380	288	1847
NM_001101338	2379	1240	2379
NM_006670	2379	427	1689
NM_001001895	2378	37	1908
NM_012157	2378	72	1343
NM_006869	2378	181	1305
NM_002467	2377	525	1889
NM_001008897	2377	615	1820
NM_014761	2377	63	1145
NM_178135	2377	46	948
NM_017850	2376	191	802
NM_052853	2376	179	2059
NM_004494	2376	316	1038
NM_152617	2375	539	2254
NM_022152	2375	133	1068
NM_025216	2375	464	1717
NM_024948	2375	222	1559
NM_007120	2374	30	1634
NM_001011709	2374	151	1554
NM_199005	2374	118	1326
NM_001263	2374	486	1871
NM_152905	2374	168	2150
NM_001100910	2374	830	1279
NM_001040153	2374	303	1352
NM_006136	2373	104	964
NM_025265	2373	370	1767
NM_006984	2373	49	735
NM_152495	2372	699	1181
NM_004237	2372	111	1409
NM_002753	2372	224	1492
NM_004752	2372	73	1593
NM_002950	2372	77	1900
NM_021100	2371	65	1438
NM_019108	2371	344	1906
NM_016433	2371	115	744
NM_001008783	2371	166	1416
NM_020199	2371	205	1002
NM_018584	2371	857	1093
NM_012328	2371	203	874
NM_152565	2370	70	1122
NM_024019	2370	328	1146
NM_000816	2370	290	1693
NM_001039355	2370	292	1203
NM_003848	2369	29	1327
NM_153020	2369	72	647
NM_001034842	2369	43	2346
NM_001002034	2369	188	967
NM_004073	2369	101	2041
NM_032855	2369	532	1590
NM_001040179	2368	316	1338
NM_001003931	2368	346	1965
NM_001039803	2368	307	1347
NM_017714	2368	118	1380
NM_004862	2368	234	719
NM_021973	2368	939	1592
NM_021156	2368	134	1183
NM_000564	2367	617	1879
NM_014344	2367	131	1444
NM_173676	2367	175	1488
NM_147200	2366	177	1901
NM_152339	2366	66	1340
NM_152688	2366	280	1329
NM_001011724	2365	1074	2036
NM_003477	2365	39	1544
NM_152291	2365	89	1222
NM_020406	2364	43	1356
NM_152505	2364	314	2326
NM_020676	2364	362	1375
NM_152268	2364	84	1511
NM_006630	2362	240	2342
NM_138346	2362	195	2099
NM_014979	2362	135	2318
NM_006615	2362	114	2186
NM_000685	2362	389	1468
NM_152635	2361	219	1856
NM_001001415	2361	138	2162
NM_005576	2361	337	2061
NM_001945	2360	262	888
NM_144642	2360	99	896
NM_004671	2360	159	2024
NM_001039771	2360	472	1089
NM_002658	2360	119	1414
NM_001082	2360	51	1613
NM_002813	2360	118	789
NM_025082	2360	550	2235
NM_001018060	2360	186	1982
NM_024326	2359	1299	2201
NM_001098625	2359	148	1065
NM_022777	2359	41	598
NM_004707	2359	110	673
NM_004509	2359	102	2171
NM_016941	2359	29	1885
NM_001014443	2358	378	2075
NM_017426	2358	129	1652
NM_001901	2358	207	1256
NM_021632	2358	229	1827
NM_019556	2358	188	829
NM_018113	2358	343	1812
NM_000697	2358	54	2045
NM_003021	2358	148	1089
NM_000310	2358	59	979
NM_138773	2358	68	1324
NM_138392	2357	17	2140
NM_005181	2357	684	1466
NM_032738	2357	243	1373
NM_000800	2357	142	609
NM_002392	2357	279	1772
NM_003288	2357	130	750
NM_014225	2357	117	1886
NM_022037	2357	186	1313
NM_024888	2357	65	2305
NM_024885	2357	13	1401
NM_080723	2357	314	901
NM_019854	2356	368	1552
NM_015980	2356	146	661
NM_174919	2356	1392	2183
NM_017984	2356	249	2195
NM_015589	2356	2	2155
XM_001724485	2355	1	252
NM_001008747	2355	22	2355
XM_001719607	2355	1	252
NM_000400	2355	32	2314
NM_001109878	2355	135	1697
NM_001048205	2354	529	2172
NM_001002030	2354	277	1182
NM_017688	2354	49	1257
NM_000641	2354	137	736
NM_007187	2354	114	1244
XM_001714003	2354	1246	1668
NM_000947	2353	88	1617
NM_001083314	2353	134	856
NM_207387	2353	2	499
NM_000034	2353	1008	2102
NM_177549	2353	939	1223
NM_015060	2353	147	2093
NM_152667	2352	31	777
NM_003609	2352	462	2132
NM_001005353	2352	359	1030
NM_004162	2352	377	1024
NM_006753	2352	79	1164
NM_024762	2352	171	1394
NM_000810	2352	340	1728
NM_021944	2352	423	2039
NM_018318	2352	17	1342
NM_001098831	2352	183	623
NM_006660	2351	73	1974
NM_021047	2351	93	1592
NM_054024	2351	195	2159
NM_016616	2350	373	2139
NM_016545	2350	402	1385
NM_006134	2350	179	655
NM_173353	2350	142	1614
NM_145053	2350	286	1713
NM_006430	2349	150	1769
NM_005536	2349	99	932
NM_004453	2349	333	2186
NM_012084	2348	78	1754
NM_001039661	2348	437	1102
NM_001010983	2347	852	1967
NM_018656	2347	223	1164
NM_032265	2347	40	2151
NM_198179	2347	380	1675
NM_017748	2347	154	1431
NM_012254	2347	71	2143
NM_207421	2346	1	2085
NM_003600	2346	359	1570
NM_000660	2346	868	2040
NM_003098	2345	273	1790
NM_019093	2345	1	1605
NM_019078	2345	1	1605
NM_012435	2345	308	1585
NM_006537	2345	130	1692
NM_173086	2345	49	1743
NM_173556	2345	513	1847
NM_138795	2345	167	727
NM_005742	2344	139	1461
NM_003666	2344	438	1640
NM_001078174	2344	333	1703
NM_004698	2344	73	2124
NM_016609	2344	464	2026
NM_003115	2344	330	1847
NM_001001520	2344	94	2109
NM_002252	2344	381	1856
NM_005075	2343	217	1956
NM_003500	2343	163	2208
XM_001716706	2343	1	1278
NM_003645	2343	204	2066
NM_003508	2342	230	2005
NM_144688	2342	175	1863
NM_016174	2342	275	1828
NM_023010	2342	78	1490
NM_001032367	2342	111	1652
NM_181643	2342	28	603
NM_001736	2342	50	1102
NM_178557	2342	157	561
NM_017767	2342	326	2194
NM_174942	2341	227	2311
NM_006908	2341	242	820
NM_021143	2341	144	1742
NM_000523	2341	88	1119
NM_000036	2341	85	2328
NM_174914	2341	94	1665
NM_005896	2339	235	1479
NM_003943	2339	127	1203
NM_022034	2339	333	2156
NM_002156	2339	138	1859
NM_022353	2339	535	1779
NM_014138	2339	917	1558
NM_138492	2339	376	822
NM_152264	2339	62	1156
NM_021785	2338	379	1971
NM_018244	2338	68	967
XM_001722903	2338	336	713
NM_033260	2338	266	1477
NM_000291	2338	70	1323
NM_178820	2338	83	934
NM_032782	2338	145	1050
NM_000325	2337	639	1613
NM_024335	2337	534	1874
NM_001002796	2337	1	2337
NM_007211	2336	322	1500
NM_018040	2336	97	1683
NM_005318	2336	439	1023
NM_004700	2335	83	2170
NM_213605	2335	108	1586
NM_017998	2335	276	860
NM_030973	2335	54	2297
NM_032846	2335	91	741
NM_030930	2334	81	1874
XM_001128421	2334	566	994
NM_002757	2334	654	1970
NM_203307	2334	72	566
