"Transcript"	"miRNA"	"UTR_length"	"Site_range"	"Seed_range"	"Seed_kind"	"GU_pair"	"tA1"	"region12.17"	"region4.15"	"X2.8_range"	"X9.11_range"	"X12._range"	"Seed44_score"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Ghybrid_score"	"Gnucl"	"Gnucl_score"	"Gtotal"	"Gtotal_score"	"SiteAcc"	"SiteAcc_score"	"UpsAcc"	"UpsAcc_score"	"DwsAcc"	"DwsAcc_score"	"SeedAcc"	"SeedAcc_score"	"SiteBegin"	"SiteBegin_score"	"UpAU"	"UpAU_score"	"DwAU"	"DwAU_score"
"NM_017589"	"miR-769-5p"	1000	"49-70"	"69-70"	"other"	-1	1	0	0	"64-69"	"62-63"	"49-57"	0.8285	0.8818	0.7778	-17.3	1.0492	0	0.8444	-1.126	1.0356	0.397	1.0998	0.31	0.8516	0.505	1.2025	0.851	1.1529	0.04	1.0133	0.52	1.4126	0.44	1.0407
"NM_017589"	"miR-769-5p"	1000	"58-75"	"72-75"	"other"	-1	0	0	0	"74-75"	"72-73"	"58-69"	0.8285	0.8818	0.7778	-18.1	1.0315	-3.254	1.2947	-2.384	1.0858	0.523	1.1746	0.266	0.9881	0.428	0.9889	0.791	1.1047	0.05	1.0133	0.6	1.3518	0.4	1.0396
"NM_017589"	"miR-769-5p"	1000	"58-78"	"76-78"	"other"	-1	0	0	0	"74-78"	"72-73"	"58-69"	0.8285	0.8818	0.7778	-19.9	0.9855	-3.254	1.2947	-4.184	1.0878	0.529	1.1746	0.266	0.9881	0.401	0.9889	0.563	1.0133	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-769-5p"	1000	"58-81"	"79-81"	"other"	-1	0	0	0	"74-81"	"72-73"	"58-69"	0.8285	0.8818	0.7778	-20.6	0.8683	-3.254	1.2947	-4.884	1.0878	0.467	1.1339	0.266	0.9881	0.423	0.9889	0.037	0.9589	0.05	1.0133	0.6	1.3518	0.4	1.0396
"NM_017589"	"miR-769-5p"	1000	"88-104"	"102-104"	"other"	-1	0	0	0	"102-104"	"96-100"	"88-95"	0.8285	0.8818	0.7778	-15.6	1.0854	-1.663	1.0756	-0.568	1.0466	0.428	1.0674	0.45	1.1779	0.423	0.9889	0.146	0.9741	0.08	1.0133	0.4	0.9068	0.36	1.0396
"NM_017589"	"miR-769-5p"	1000	"88-106"	"106-106"	"other"	-1	0	0	0	"102-106"	"97-100"	"88-96"	0.8285	0.8818	0.7778	-17	1.0492	-3.514	1.26	-2.268	1.0858	0.41	1.0674	0.45	1.1779	0.41	0.9889	0.425	1.0052	0.08	1.0133	0.4	0.9068	0.36	1.0396
"NM_017589"	"miR-769-5p"	1000	"88-110"	"109-110"	"other"	-1	1	0	0	"102-109"	"97-100"	"88-96"	0.8285	0.8818	0.7778	-17.2	1.0492	-3.514	1.26	1.112	0.8224	0.427	1.0674	0.45	1.1779	0.424	0.9889	0.415	1.0052	0.08	1.0133	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-769-5p"	1000	"9-24"	"19-24"	"other"	-1	0	1	0	"22-24"	"19-21"	"9-16"	1.1271	1.134	0.7778	-19.7	0.9855	-0.337	0.8444	-7.97	1.1867	0.354	1.0998	0.082	0.8115	0.36	0.9187	0.453	1.032	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-769-5p"	1000	"9-28"	"27-28"	"other"	-1	1	1	0	"22-27"	"19-21"	"9-16"	1.1271	1.134	0.7778	-21.6	0.8869	-0.337	0.8444	-9.793	1.2612	0.361	1.0998	0.082	0.8115	0.344	0.9432	0.145	0.9741	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-769-5p"	1000	"9-35"	"32-35"	"other"	-1	0	0	0	"30-35"	"27-29"	"9-26"	0.8285	0.8818	0.7778	-23.3	0.8906	-1.134	0.9835	-10.921	1.2531	0.402	1.0674	0.082	0.8115	0.327	0.9432	0.396	0.9801	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-9"	1000	"118-132"	"126-132"	"other"	-1	0	0	0	"129-132"	"126-128"	"118-122"	0.8285	0.8818	0.7778	-17.5	1.0492	-2.484	1.1352	-5.503	1.1792	0.397	1.0998	0.36	1.0562	0.419	0.9889	0.194	1.036	0.11	1.3241	0.32	0.9071	0.32	0.8639
"NM_017589"	"miR-9"	1000	"118-145"	"142-145"	"other"	-1	1	0	0	"129-144"	"126-128"	"118-122"	0.8285	0.8818	0.7778	-17.7	1.0492	-2.494	1.1352	5.333	0.8224	0.394	1.0998	0.36	1.0562	0.509	1.2025	0.117	0.9741	0.11	1.3241	0.32	0.9071	0.44	1.0407
"NM_017589"	"miR-9"	1000	"148-160"	"156-160"	"other"	-1	0	0	0	"156-160"	"0-0"	"148-153"	0.8285	0.8818	0.7778	-16.4	1.0556	-5.251	1.1611	-3.552	1.0896	0.424	1.0674	0.412	1.1779	0.472	1.0538	0.301	0.9601	0.14	1.3241	0.4	0.9068	0.68	1.7275
"NM_017589"	"miR-9"	1000	"148-162"	"159-162"	"other"	-1	0	0	0	"160-162"	"159-159"	"148-153"	0.8285	0.8818	0.7778	-17.1	1.0492	-5.343	1.1611	-3.799	1.0896	0.48	1.1339	0.412	1.1779	0.448	0.9889	0.7	1.1493	0.14	1.3241	0.4	0.9068	0.76	2.2157
"NM_017589"	"miR-9"	1000	"59-74"	"69-74"	"other"	-1	1	0	0	"69-73"	"67-67"	"59-66"	0.8285	0.8818	0.7778	-19.3	0.9855	-5.028	1.1611	-3.801	1.0896	0.51	1.1746	0.295	0.9881	0.437	0.9889	0.883	1.1529	0.05	1.0133	0.64	1.54	0.4	1.0396
"NM_017589"	"miR-9"	1000	"7-24"	"21-24"	"other"	-1	0	1	0	"18-24"	"15-17"	"7-14"	1.1271	1.134	0.7778	-17.4	1.0492	-0.279	0.8444	-1.881	1.0356	0.346	1.0386	0.015	0.6317	0.36	0.9187	0.594	1.0133	0	1.0133	0.333	0.9071	0.56	1.4995
"NM_017589"	"miR-92a"	1000	"137-145"	"142-145"	"other"	-1	0	1	0	"0-0"	"0-0"	"137-145"	1.1271	1.134	0.7778	-15	1.0854	-0.045	0.8444	-3.306	1.0896	0.246	0.841	0.428	1.1779	0.509	1.2025	0.117	0.9741	0.13	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-92a"	1000	"137-149"	"148-149"	"other"	-1	0	1	0	"148-149"	"0-0"	"137-145"	1.1271	1.134	0.7778	-16.4	1.0556	-0.045	0.8444	-3.145	1.0896	0.377	1.0998	0.428	1.1779	0.452	1.0538	0.793	1.1047	0.13	1.3241	0.44	1.0746	0.52	1.1344
"NM_017589"	"miR-92a"	1000	"137-152"	"151-152"	"other"	-1	0	1	0	"148-152"	"146-147"	"137-145"	1.1271	1.134	0.7778	-18.1	1.0315	-0.045	0.8444	-3.807	1.0896	0.445	1.0674	0.428	1.1779	0.373	0.9187	0.774	1.1047	0.13	1.3241	0.44	1.0746	0.64	1.9758
"NM_017589"	"miR-92a"	1000	"22-31"	"29-31"	"other"	-1	0	0	0	"0-0"	"31-31"	"22-30"	0.8285	0.8818	0.7778	-16	1.0556	-7.546	1.2621	-8.405	1.2351	0.591	1.3158	0.262	0.9881	0.31	0.9432	0.683	1.1493	0.02	1.0133	0.429	1.0746	0.6	1.4995
"NM_017589"	"miR-92a"	1000	"22-38"	"36-38"	"other"	-1	0	0	0	"38-38"	"31-37"	"22-30"	0.8285	0.8818	0.7778	-17.1	1.0492	-7.546	1.2621	-8.155	1.2351	0.524	1.1746	0.262	0.9881	0.318	0.9432	0.47	1.032	0.02	1.0133	0.429	1.0746	0.56	1.4995
"NM_017589"	"miR-92a"	1000	"59-67"	"65-67"	"other"	-1	0	0	0	"0-0"	"0-0"	"59-67"	0.8285	0.8818	0.7778	-16.6	1.0556	-0.645	1.0496	-1.538	1.0356	0.23	0.841	0.295	0.9881	0.545	1.2025	0.089	0.9668	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-92a"	1000	"59-69"	"65-69"	"other"	-1	0	1	0	"0-0"	"69-69"	"59-68"	1.1271	1.134	0.7778	-21.1	0.8869	-0.645	1.0496	-6.032	1.1451	0.324	1.0386	0.295	0.9881	0.526	1.2025	0.351	0.9801	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-92a"	1000	"59-71"	"65-71"	"other"	-1	0	1	0	"0-0"	"69-71"	"59-68"	1.1271	1.134	0.7778	-25	0.6785	-5.043	1.1611	-9.927	1.2612	0.428	1.0674	0.295	0.9881	0.476	1.0538	0.536	1.0786	0.05	1.0133	0.64	1.54	0.4	1.0396
"NM_017589"	"miR-92a"	1000	"59-76"	"75-76"	"other"	-1	0	1	0	"73-76"	"69-72"	"59-68"	1.1271	1.134	0.7778	-26.2	0.6785	-0.663	1.0496	-10.701	1.2531	0.54	1.1746	0.295	0.9881	0.417	0.9889	0.778	1.1047	0.05	1.0133	0.64	1.54	0.44	1.0407
"NM_017589"	"miR-93"	1000	"137-149"	"147-149"	"other"	-1	0	0	0	"148-149"	"145-147"	"137-144"	0.8285	0.8818	0.7778	-16.7	1.0556	0	0.8444	-3.445	1.0896	0.377	1.0998	0.428	1.1779	0.452	1.0538	0.763	1.1047	0.13	1.3241	0.44	1.0746	0.52	1.1344
"NM_017589"	"miR-93"	1000	"139-152"	"147-152"	"other"	-1	0	0	0	"151-152"	"148-150"	"139-147"	0.8285	0.8818	0.7778	-19.2	0.9855	-4.436	1.2036	-4.737	1.0878	0.454	1.1339	0.407	1.1779	0.373	0.9187	0.752	1.1047	0.13	1.3241	0.44	1.0746	0.64	1.9758
"NM_017589"	"miR-93"	1000	"139-176"	"171-176"	"6mer"	2	0	0	0	"159-176"	"157-158"	"139-151"	1.4238	0.8818	1.3911	-12.5	1.3339	-4.194	1.2036	10.348	0.8224	0.411	1.0674	0.407	1.1779	0.375	0.9187	0.243	0.9986	0.13	1.3241	0.44	1.0746	0.68	1.7275
"NM_017589"	"miR-93"	1000	"54-69"	"68-69"	"other"	-1	0	0	0	"66-69"	"65-65"	"54-64"	0.8285	0.8818	0.7778	-17.7	1.0492	-0.405	0.8444	-1.788	1.0356	0.385	1.0998	0.238	0.8986	0.526	1.2025	0.745	0.9853	0.05	1.0133	0.6	1.3518	0.48	1.0323
"NM_017589"	"miR-93"	1000	"9-35"	"33-35"	"other"	-1	0	0	0	"29-35"	"22-28"	"9-21"	0.8285	0.8818	0.7778	-15.2	1.0854	-0.069	0.8444	-2.821	1.0858	0.402	1.0674	0.082	0.8115	0.327	0.9432	0.482	1.032	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-93-3p"	1000	"100-112"	"109-112"	"other"	-1	0	0	0	"109-112"	"108-108"	"100-105"	0.8285	0.8818	0.7778	-15.1	1.0854	-0.318	0.8444	-0.671999999999999	1.0466	0.335	1.0386	0.448	1.1779	0.459	1.0538	0.285	0.9836	0.1	1.0133	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-93-3p"	1000	"100-121"	"118-121"	"other"	-1	0	0	0	"113-120"	"110-112"	"100-105"	0.8285	0.8818	0.7778	-15.5	1.0854	-2.051	1.1352	1.89	0.8224	0.412	1.0674	0.448	1.1779	0.361	0.9187	0.598	1.0133	0.1	1.0133	0.4	0.9068	0.4	1.0396
"NM_017589"	"miR-93-3p"	1000	"142-151"	"147-151"	"other"	-1	0	0	0	"147-151"	"0-0"	"142-146"	0.8285	0.8818	0.7778	-16.6	1.0556	-4.417	1.2036	-4.04	1.0878	0.474	1.1339	0.376	1.0562	0.396	0.9187	0.775	1.1047	0.14	1.3241	0.4	0.9068	0.6	1.4995
"NM_017589"	"miR-93-3p"	1000	"142-154"	"150-154"	"other"	-1	0	0	0	"153-154"	"150-152"	"142-149"	0.8285	0.8818	0.7778	-18.9	1.0315	-0.553	1.0496	-4.744	1.0878	0.426	1.0674	0.376	1.0562	0.405	0.9889	0.477	1.032	0.14	1.3241	0.4	0.9068	0.6	1.4995
"NM_017589"	"miR-93-3p"	1000	"142-159"	"157-159"	"other"	-1	1	0	0	"153-159"	"150-152"	"142-149"	0.8285	0.8818	0.7778	-22.3	0.8989	-0.553	1.0496	-9.141	1.2612	0.34	1.0386	0.376	1.0562	0.494	1.0538	0.171	1.036	0.14	1.3241	0.4	0.9068	0.72	2.0107
"NM_017589"	"miR-93-3p"	1000	"2-14"	"11-14"	"other"	-1	0	0	0	"0-0"	"13-14"	"2-12"	0.8285	0.8818	0.7778	-15.4	1.0854	-0.011	0.8444	6.234	0.8224	0.147	0.7823	0.076	0.8115	0.472	1.0538	0.206	0.9986	0	1.0133	1	0.3095	0.52	1.1344
"NM_017589"	"miR-93-3p"	1000	"2-17"	"16-17"	"other"	-1	0	0	0	"16-17"	"13-14"	"2-12"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.011	0.8444	4.845	0.8224	0.173	0.7199	0.076	0.8115	0.462	1.0538	0.409	1.0052	0	1.0133	1	0.3095	0.48	1.0323
"NM_017589"	"miR-93-3p"	1000	"2-21"	"19-21"	"other"	-1	1	0	0	"16-21"	"13-14"	"2-12"	0.8285	0.8818	0.7778	-17.5	1.0492	-0.011	0.8444	7.169	0.8224	0.197	0.7199	0.076	0.8115	0.428	0.9889	0.138	0.9741	0	1.0133	1	0.3095	0.52	1.1344
"NM_017589"	"miR-93-3p"	1000	"2-29"	"27-29"	"other"	-1	0	0	0	"27-29"	"23-25"	"2-20"	0.8285	0.8818	0.7778	-20.3	0.8683	0	0.8444	4.372	0.8224	0.31	1.0386	0.076	0.8115	0.348	0.9432	0.389	0.9801	0	1.0133	1	0.3095	0.64	1.9758
"NM_017589"	"miR-93-3p"	1000	"20-62"	"57-62"	"6mer"	1	0	0	0	"43-62"	"41-42"	"20-36"	1.302	0.8818	1.3343	-15.4	1.0854	-2.181	1.1352	10.642	0.8224	0.396	1.0998	0.252	0.9881	0.46	1.0538	0.533	1.0786	0.02	1.0133	0.474	1.032	0.4	1.0396
"NM_017589"	"miR-93-3p"	1000	"65-78"	"74-78"	"other"	-1	0	0	0	"77-78"	"74-76"	"65-68"	0.8285	0.8818	0.7778	-18.5	1.0315	-0.626	1.0496	-9.126	1.2612	0.615	1.3052	0.371	1.0562	0.401	0.9889	0.614	1.0341	0.06	1.0133	0.56	1.3518	0.44	1.0407
"NM_017589"	"miR-96"	1000	"137-160"	"156-160"	"other"	-1	1	0	0	"156-159"	"152-153"	"137-151"	0.8285	0.8818	0.7778	-15.1	1.0854	-0.495	0.8444	0.472	0.8224	0.368	1.0998	0.428	1.1779	0.472	1.0538	0.301	0.9601	0.13	1.3241	0.44	1.0746	0.68	1.7275
"NM_017589"	"miR-96"	1000	"58-83"	"81-83"	"other"	-1	0	0	0	"81-83"	"76-77"	"58-75"	0.8285	0.8818	0.7778	-15.1	1.0854	-0.602	1.0496	0.804	0.8224	0.478	1.1339	0.266	0.9881	0.422	0.9889	0.414	1.0052	0.05	1.0133	0.6	1.3518	0.36	1.0396
"NM_017589"	"miR-96"	1000	"9-26"	"24-26"	"other"	-1	0	0	0	"23-26"	"22-22"	"9-20"	0.8285	0.8818	0.7778	-16.9	1.0556	-0.105	0.8444	-5.253	1.1792	0.385	1.0998	0.082	0.8115	0.314	0.9432	0.683	1.1493	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-96"	1000	"9-30"	"27-30"	"other"	-1	1	0	0	"23-29"	"22-22"	"9-20"	0.8285	0.8818	0.7778	-16.9	1.0556	-0.214	0.8444	-5.155	1.1792	0.411	1.0674	0.082	0.8115	0.315	0.9432	0.529	1.0786	0	1.0133	0.375	0.9068	0.64	1.9758
"NM_017589"	"miR-99a"	1000	"36-63"	"62-63"	"other"	-1	0	0	0	"57-63"	"54-56"	"36-53"	0.8285	0.8818	0.7778	-17.2	1.0492	-1.132	0.9835	5.016	0.8224	0.335	1.0386	0.505	1.128	0.472	1.0538	0.103	0.9741	0.03	1.0133	0.52	1.4126	0.4	1.0396
"NM_017589"	"miR-99a"	1000	"36-67"	"65-67"	"other"	-1	0	0	0	"57-67"	"54-56"	"36-53"	0.8285	0.8818	0.7778	-18.4	1.0315	-1.145	0.9835	7.848	0.8224	0.301	1.0386	0.505	1.128	0.545	1.2025	0.089	0.9668	0.03	1.0133	0.52	1.4126	0.48	1.0323
"NM_017589"	"miR-99b"	1000	"136-155"	"153-155"	"other"	-1	0	0	0	"0-0"	"153-155"	"136-151"	0.8285	0.8818	0.7778	-16	1.0556	0	0.8444	-0.0570000000000004	1.0466	0.408	1.0674	0.416	1.1779	0.421	0.9889	0.068	0.9668	0.13	1.3241	0.44	1.0746	0.64	1.9758
"NM_017589"	"miR-99b"	1000	"136-161"	"160-161"	"other"	-1	0	0	0	"160-161"	"153-155"	"136-151"	0.8285	0.8818	0.7778	-16	1.0556	0	0.8444	0.234999999999999	0.8224	0.405	1.0674	0.416	1.1779	0.462	1.0538	0.916	0.9667	0.13	1.3241	0.44	1.0746	0.72	2.0107
"NM_017589"	"miR-99b"	1000	"59-69"	"68-69"	"other"	-1	0	0	0	"68-69"	"0-0"	"59-66"	0.8285	0.8818	0.7778	-15.2	1.0854	-0.413	0.8444	-0.132	1.0466	0.324	1.0386	0.295	0.9881	0.526	1.2025	0.745	0.9853	0.05	1.0133	0.64	1.54	0.48	1.0323
