"Transcript"	"miRNA"	"UTR_length"	"site_position"	"seed_position"	"Seed_kind"	"region12.17"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"SeedAcc"	"UpAU"	"site_conser"	"seed_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_011256"	"miR-497"	6639	"5010-5029"	"5024-5029"	"6mer"	0	0.851	0.8519	-21.6	-0.091	2.562	0.396	0.239	0.853	0.17	0.733	0.80605	1	0.371527777777778	0.578400905371762	0.578378244156687
"NM_011256"	"miR-543"	6639	"6150-6189"	"6183-6188"	"6mer"	0	0.851	0.8519	-14	-0.582	0.324999999999999	0.69	0.436	0.105	0.591	0.533	0.544075	0.999666666666667	0.811342592592593	0.65418108291458	0.752130022975233
"NM_011256"	"miR-9"	6639	"6175-6180"	"6175-6180"	"offset-6mer"	0	0.851	0.5654	-10.6	-6.954	-10.53	0.961	0.786	0.409	0.961	0.633	1	1	0.820987654320988	0.799068486724412	0.665983395200176
"NM_011268"	"miR-124"	2461	"2333-2358"	"2353-2358"	"6mer"	0	0.851	0.8519	-18.3	-6.6	-1.8	0.452	0.193	0.328	0.642	0.4	0.000653846153846154	5e-04	0.558620689655172	0.396206680985028	0.387994733508798
"NM_011268"	"miR-193"	2461	"2352-2374"	"2369-2374"	"offset-6mer"	0	0.851	0.5654	-19	-0.062	1.963	0.387	0.422	0.244	0.339	0.4	0.00343478260869565	0.00883333333333333	0.624137931034483	0.346984310256267	0.368874473799375
"NM_011268"	"miR-193b"	2461	"2354-2374"	"2369-2374"	"offset-6mer"	0	0.851	0.5654	-18.4	-0.062	1.473	0.418	0.354	0.244	0.339	0.4	0.00371428571428571	0.00883333333333333	0.631034482758621	0.349719296044072	0.353749656135923
"NM_011273"	"miR-101a"	7651	"6673-6688"	"6683-6688"	"6mer"	0	0.851	0.8519	-13.4	-5.304	-8.659	0.536	0.45	0.23	0.703	0.467	0.91925	0.807166666666667	0.817298711003176	0.624536700858567	0.514081451530981
"NM_011273"	"miR-101b"	7651	"6663-6688"	"6683-6688"	"6mer"	0	0.851	0.8519	-13.8	-5.662	-6.568	0.466	0.54	0.23	0.703	0.633	0.949115384615385	0.807166666666667	0.81543059966374	0.63489632419462	0.553323088704307
"NM_011273"	"miR-124"	7651	"6683-6696"	"6690-6695"	"6mer"	0	0.851	0.8519	-22	-5.475	-15.044	0.492	0.394	0.197	0.39	0.467	0.916285714285714	0.999	0.819166822342612	0.642081342412687	0.682577477534644
"NM_011273"	"miR-124"	7651	"6414-6432"	"6426-6432"	"7mer-m8"	0	0.851	1.553	-25.8	-0.132	9.841	0.165	0.351	0.358	0.156	0.433	0.0192631578947368	0.0517142857142857	0.768914627311788	0.436768132918542	0.433566799116058
"NM_011273"	"miR-138"	7651	"4069-4086"	"4079-4085"	"7mer-m8"	1	1.1751	1.553	-27.1	-6.527	-18.166	0.571	0.589	0.645	0.685	0.633	0.452666666666667	0.170571428571429	0.330842518214086	0.665433675652487	0.731179879304577
"NM_011273"	"miR-144"	7651	"6666-6688"	"6683-6688"	"6mer"	0	0.851	0.8519	-15	-5.304	-4.422	0.466	0.482	0.23	0.703	0.567	0.943826086956522	0.807166666666667	0.81599103306557	0.608575741920847	0.545424848815308
"NM_011273"	"miR-199a-3p"	7651	"6671-6688"	"6682-6687"	"6mer"	0	0.851	0.8519	-21	-5.67	-15.887	0.55	0.435	0.23	0.72	0.467	0.928222222222222	0.802	0.816925088735289	0.632813157504581	0.681474074864987
"NM_011273"	"miR-199b"	7651	"6671-6688"	"6682-6687"	"6mer"	0	0.851	0.8519	-21	-5.67	-15.887	0.55	0.435	0.23	0.72	0.467	0.928222222222222	0.802	0.816925088735289	0.632813157504581	0.681474074864987
"NM_011273"	"miR-34a"	7651	"4029-4058"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-21.2	-6.428	-14.911	0.645	0.467	0.555	0.599	0.533	0.0462333333333333	0.0281666666666667	0.323370072856342	0.484715098779247	0.565540068223195
"NM_011273"	"miR-34a"	7651	"4029-4060"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-25.1	-6.633	-19.368	0.643	0.467	0.548	0.599	0.533	0.04440625	0.0281666666666667	0.323370072856342	0.49017796146641	0.54077194554765
"NM_011273"	"miR-34b-5p"	7651	"4040-4059"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-21.6	-3.622	-17.182	0.567	0.554	0.568	0.599	0.533	0.06825	0.0281666666666667	0.325424995329722	0.474007318712638	0.588599407021323
"NM_011273"	"miR-34c"	7651	"4045-4059"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-22.3	-3.62	-18.092	0.508	0.673	0.568	0.599	0.567	0.0522	0.0281666666666667	0.326359050999440	0.482892138797384	0.635502141569579
"NM_011273"	"miR-449a"	7651	"4040-4058"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-20.4	-3.354	-15.594	0.579	0.554	0.555	0.599	0.533	0.0712631578947368	0.0281666666666667	0.325424995329722	0.471002561577911	0.586680430304865
"NM_011273"	"miR-449a"	7651	"4040-4060"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-24.3	-3.81	-20.044	0.583	0.554	0.548	0.599	0.533	0.0660952380952381	0.0281666666666667	0.325424995329722	0.479103381546341	0.568489239717204
"NM_011273"	"miR-449b"	7651	"4045-4059"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-26.1	-3.671	-21.892	0.508	0.673	0.568	0.599	0.567	0.0522	0.0281666666666667	0.326359050999440	0.487528302948887	0.605603889399113
"NM_011273"	"miR-449c"	7651	"4045-4059"	"4053-4058"	"offset-6mer"	0	0.851	0.5654	-23.6	-3.714	-19.392	0.508	0.673	0.568	0.599	0.567	0.0522	0.0281666666666667	0.326359050999440	0.484770029201645	0.626771293120011
"NM_011273"	"miR-763"	7651	"4066-4086"	"4081-4086"	"offset-6mer"	0	0.851	0.5654	-22.9	-2.511	-14.763	0.574	0.551	0.645	0.575	0.633	0.393047619047619	0.0045	0.330282084812255	0.469570113690289	0.545319720913131
"NM_011275"	"miR-763"	1430	"1068-1097"	"1090-1096"	"7mer-m8"	0	0.851	1.553	-23.8	-0.551	2.855	0.361	0.4	0.378	0.224	0.633	0.000733333333333333	0.000571428571428571	0.309160305343511	0.432752217483216	0.355174870168965
"NM_011276"	"miR-30a"	7435	"6521-6539"	"6533-6539"	"7mer-m8"	0	0.851	1.553	-23.2	-0.792	-6.117	0.385	0.414	0.366	0.358	0.567	0.80778947368421	0.868571428571429	0.82832456799399	0.685339964977999	0.75909125135987
"NM_011276"	"miR-30b"	7435	"6502-6539"	"6533-6539"	"7mer-m8"	1	1.1751	1.553	-20.4	-1.778	3.078	0.407	0.487	0.366	0.358	0.6	0.454210526315789	0.868571428571429	0.824755822689707	0.723185739778456	0.766423320762308
"NM_011276"	"miR-30c"	7435	"6492-6539"	"6533-6539"	"7mer-m8"	1	1.1751	1.553	-23.2	-1.607	2.534	0.413	0.503	0.366	0.358	0.5	0.360291666666667	0.868571428571429	0.822877535687453	0.714132666869423	0.783564166895574
"NM_011276"	"miR-30d"	7435	"6521-6539"	"6533-6539"	"7mer-m8"	0	0.851	1.553	-20.7	-0.718	-3.617	0.385	0.414	0.366	0.358	0.567	0.80778947368421	0.868571428571429	0.82832456799399	0.682565618493576	0.727969059244482
"NM_011276"	"miR-30e"	7435	"6521-6539"	"6533-6539"	"7mer-m8"	0	0.851	1.553	-27.3	-0.843	-10.217	0.385	0.414	0.366	0.358	0.567	0.80778947368421	0.868571428571429	0.82832456799399	0.6896300080883	0.804053802200812
"NM_011276"	"miR-384-5p"	7435	"6524-6539"	"6533-6539"	"7mer-m8"	0	0.851	1.553	-21.5	-1.343	-6.266	0.41	0.418	0.366	0.358	0.533	0.8325625	0.868571428571429	0.828888054094666	0.69108937717168	0.741742551028279
"NM_011277"	"miR-9"	3028	"2483-2513"	"2507-2512"	"6mer"	0	0.851	0.8519	-15.9	-4.021	8.396	0.461	0.551	0.186	0.678	0.767	0.635032258064516	0.4215	0.714659685863874	0.517265645901799	0.540470910556655
"NM_011308"	"let-7a"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-19.5	-1.241	-1.162	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.703415181859061	0.683457412146255
"NM_011308"	"let-7b"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-19.5	-1.241	-1.162	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.703415181859061	0.683457412146255
"NM_011308"	"let-7c"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-19.5	-1.241	-1.162	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.703415181859061	0.683457412146255
"NM_011308"	"let-7d"	8740	"8296-8316"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-18.7	-1.169	-0.469999999999999	0.34	0.531	0.549	0.402	0.8	0.993619047619048	0.998166666666667	0.614917606244579	0.701607922639266	0.676010860430009
"NM_011308"	"let-7e"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-19.5	-1.241	-1.162	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.703415181859061	0.683457412146255
"NM_011308"	"let-7f"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-18.3	-1.241	0.0380000000000003	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.702242048458114	0.673922191301023
"NM_011308"	"let-7g"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-20.1	-1.245	-1.762	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.704013429604244	0.688151921330095
"NM_011308"	"let-7i"	8740	"8288-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-19.4	-1.241	-1.125	0.37	0.52	0.555	0.402	0.667	0.977966666666667	0.998166666666667	0.607979184735473	0.691008112361022	0.684594664160061
"NM_011308"	"miR-103"	8740	"8560-8578"	"8572-8578"	"8mer"	0	0.851	2.7436	-25.4	-0.025	-0.82	0.174	0.188	0.377	0.145	0.6	0.00147368421052632	0.000285714285714286	0.8438855160451	0.640821874359253	0.578525988337949
"NM_011308"	"miR-107"	8740	"8560-8578"	"8572-8578"	"8mer"	0	0.851	2.7436	-25.4	-0.025	-0.82	0.174	0.188	0.377	0.145	0.6	0.00147368421052632	0.000285714285714286	0.8438855160451	0.640821874359253	0.578525988337949
"NM_011308"	"miR-139-5p"	8740	"8519-8541"	"8536-8541"	"offset-6mer"	0	0.851	0.5654	-19.5	-0.023	-2.213	0.482	0.386	0.178	0.173	0.667	0.000652173913043478	0	0.808326105810928	0.448719116422305	0.51692279199936
"NM_011308"	"miR-153"	8740	"8297-8328"	"8323-8328"	"6mer"	1	1.1751	0.8519	-17.2	-5.056	4.875	0.416	0.511	0.585	0.524	0.8	0.99678125	0.999833333333333	0.615784908933218	0.668688332561391	0.653713059659501
"NM_011308"	"miR-15a"	8740	"8559-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-19.9	0	8.102	0.165	0.189	0.377	0.004	0.633	0.0014	0.000333333333333333	0.843018213356461	0.352267525302201	0.408418312418915
"NM_011308"	"miR-15b"	8740	"8552-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-18.4	0	14.943	0.183	0.198	0.377	0.004	0.7	0.00114814814814815	0.000333333333333333	0.836947094535993	0.348368589481627	0.359486642887027
"NM_011308"	"miR-16"	8740	"8562-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-20.9	-0.007	-0.596999999999998	0.195	0.137	0.377	0.004	0.6	0.00152941176470588	0.000333333333333333	0.845620121422376	0.372431456530517	0.438389747104526
"NM_011308"	"miR-1906"	8740	"8549-8579"	"8573-8578"	"7mer-A1"	0	0.851	1.5179	-32.1	-0.033	3.163	0.193	0.317	0.315	0.004	0.667	0.00132258064516129	0.000333333333333333	0.834345186470078	0.480588042863394	0.487225335255848
"NM_011308"	"miR-1907"	8740	"8555-8581"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-27.3	0	6.701	0.19	0.181	0.283	0.004	0.7	0.00140740740740741	0.000333333333333333	0.839549002601908	0.341097567857382	0.353078988328514
"NM_011308"	"miR-1907"	8740	"8555-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-26.8	0	4.936	0.145	0.181	0.377	0.004	0.7	0.00116666666666667	0.000333333333333333	0.839549002601908	0.351517899226537	0.401341945059131
"NM_011308"	"miR-195"	8740	"8558-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-22.7	-0.013	8.159	0.158	0.189	0.377	0.004	0.667	0.00133333333333333	0.000333333333333333	0.842150910667823	0.349851429758067	0.397499884913781
"NM_011308"	"miR-202-3p"	8740	"8298-8316"	"8310-8316"	"8mer"	0	0.851	2.7436	-20.7	-2.389	-4.23	0.37	0.484	0.549	0.482	0.767	0.994842105263158	0.997428571428571	0.616652211621856	0.821519105393454	0.817123991564206
"NM_011308"	"miR-30a"	8740	"8298-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-18.7	-4.203	-0.305	0.445	0.484	0.528	0.648	0.767	0.996464285714286	1	0.616652211621856	0.606711340000454	0.630083970002513
"NM_011308"	"miR-30b"	8740	"8296-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-16.3	-4.203	3.412	0.419	0.531	0.528	0.648	0.8	0.9955	1	0.614917606244579	0.604201184446317	0.589240365478821
"NM_011308"	"miR-30c"	8740	"8303-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-15.2	-4.121	-1.969	0.447	0.456	0.528	0.648	0.767	0.99695652173913	1	0.620988725065048	0.615867936655273	0.57141810285602
"NM_011308"	"miR-30d"	8740	"8277-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-14.2	-4.824	5.805	0.463	0.384	0.528	0.648	0.7	0.984	1	0.598438855160451	0.576782036088595	0.569468562069162
"NM_011308"	"miR-30e"	8740	"8298-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-15.9	-4.192	2.495	0.445	0.484	0.528	0.648	0.767	0.996464285714286	1	0.616652211621856	0.60353852680179	0.589712683297321
"NM_011308"	"miR-322"	8740	"8557-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-20.5	0	10.644	0.154	0.185	0.377	0.004	0.667	0.00127272727272727	0.000333333333333333	0.841283607979185	0.345028449745652	0.386578733763703
"NM_011308"	"miR-384-5p"	8740	"8297-8325"	"8319-8324"	"offset-6mer"	0	0.851	0.5654	-14.3	-3.922	6.358	0.431	0.511	0.528	0.648	0.8	0.99644827586207	1	0.615784908933218	0.59852191146224	0.567017596536859
"NM_011308"	"miR-448"	8740	"8304-8328"	"8323-8328"	"6mer"	0	0.851	0.8519	-21.1	-2.037	-5.583	0.434	0.426	0.585	0.524	0.767	0.99768	0.999833333333333	0.621856027753686	0.647520546558566	0.676772563504824
"NM_011308"	"miR-466h"	8740	"8308-8331"	"8325-8331"	"7mer-m8"	0	0.851	1.553	-25.7	-3.855	-11.371	0.506	0.342	0.56	0.501	0.733	0.99875	0.999857142857143	0.62532523850824	0.737657881679566	0.803142004576189
"NM_011308"	"miR-466j"	8740	"8308-8331"	"8325-8331"	"7mer-m8"	0	0.851	1.553	-28.1	-3.961	-13.771	0.506	0.342	0.56	0.501	0.733	0.99875	0.999857142857143	0.62532523850824	0.740137479941124	0.819271246039659
"NM_011308"	"miR-497"	8740	"8559-8578"	"8573-8578"	"offset-6mer"	0	0.851	0.5654	-19.7	0	8.302	0.165	0.189	0.377	0.004	0.633	0.0014	0.000333333333333333	0.843018213356461	0.352053795871152	0.407772299196924
"NM_011308"	"miR-543"	8740	"8305-8323"	"8317-8322"	"6mer"	0	0.851	0.8519	-17	-2.46	-3.932	0.449	0.395	0.509	0.52	0.767	0.997684210526316	1	0.622723330442324	0.639395284568653	0.621951666660933
"NM_011308"	"miR-669h-3p"	8740	"8308-8328"	"8323-8328"	"offset-6mer"	0	0.851	0.5654	-16.5	-2.031	-2.718	0.484	0.342	0.585	0.524	0.733	0.998571428571429	0.999833333333333	0.62532523850824	0.609833841798543	0.602398790925893
"NM_011308"	"miR-669k"	8740	"8308-8328"	"8323-8328"	"offset-6mer"	0	0.851	0.5654	-16.6	-2.031	-2.818	0.484	0.342	0.585	0.524	0.733	0.998571428571429	0.999833333333333	0.62532523850824	0.609945230343856	0.603888460504007
"NM_011308"	"miR-98"	8740	"8296-8317"	"8311-8316"	"7mer-A1"	0	0.851	1.5179	-17.4	-1.253	0.938000000000002	0.341	0.531	0.555	0.402	0.8	0.99390909090909	0.998166666666667	0.614917606244579	0.701398751333009	0.666683421530097
"NM_011344"	"miR-101a"	6150	"6093-6112"	"6105-6111"	"8mer"	0	0.851	2.7436	-22	-5.883	-11.509	0.421	0.488	0.354	0.425	0.7	0.9995	1	0.985003946329913	0.870658994392214	0.860225667300568
"NM_011344"	"miR-101b"	6150	"6093-6112"	"6105-6111"	"8mer"	0	0.851	2.7436	-23.1	-5.883	-12.609	0.421	0.488	0.354	0.425	0.7	0.9995	1	0.985003946329913	0.871238374305	0.87097998626153
"NM_011344"	"miR-144"	6150	"6090-6112"	"6106-6111"	"7mer-A1"	0	0.851	1.5179	-23.7	-1.053	-13.22	0.367	0.614	0.354	0.496	0.7	0.999565217391304	1	0.984214680347277	0.770005785051564	0.812349481093051
"NM_011344"	"miR-19a"	6150	"5480-5494"	"5489-5494"	"offset-6mer"	0	0.851	0.5654	-19.9	-1.592	-4.218	0.275	0.586	0.619	0.271	0.4	0.1638	0.0913333333333333	0.82373059721126	0.481493403919806	0.626442624855088
"NM_011344"	"miR-19b"	6150	"5480-5494"	"5489-5494"	"offset-6mer"	0	0.851	0.5654	-22.2	-1.592	-6.518	0.275	0.586	0.619	0.271	0.4	0.1638	0.0913333333333333	0.82373059721126	0.484181074727464	0.646009057919334
"NM_011344"	"miR-543"	6150	"3971-4007"	"4002-4007"	"6mer"	0	0.851	0.8519	-16.3	-1.101	0.521999999999998	0.452	0.314	0.254	0.575	0.5	0.0130270270270270	0.000166666666666667	0.426729807945278	0.360795620659846	0.358562125962417
"NM_011350"	"miR-124"	4002	"2876-2892"	"2887-2892"	"offset-6mer"	0	0.851	0.5654	-23	-7.896	-6.102	0.36	0.242	0.613	0.648	0.533	0.365647058823529	0.286666666666667	0.291823899371069	0.386790079566971	0.47870394977294
"NM_011350"	"miR-15a"	4002	"2487-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-22.1	-0.176	7.478	0.175	0.526	0.347	0.313	0.4	0.000315789473684211	0.000333333333333333	0.0471698113207547	0.225411427539387	0.160200696753717
"NM_011350"	"miR-15b"	4002	"2489-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-21.7	-0.176	2.092	0.192	0.445	0.347	0.313	0.4	0.000352941176470588	0.000333333333333333	0.0484276729559748	0.233449091298870	0.189451483406657
"NM_011350"	"miR-16"	4002	"2483-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-17.6	-0.053	12.919	0.2	0.58	0.347	0.313	0.433	0.000260869565217391	0.000333333333333333	0.0446540880503145	0.232083673601202	0.251352640519019
"NM_011350"	"miR-1907"	4002	"2482-2506"	"2500-2505"	"6mer"	1	1.1751	0.8519	-25.4	-0.377	4.644	0.22	0.558	0.375	0.313	0.433	4e-04	0.000333333333333333	0.0440251572327044	0.266080381903503	0.129043423725204
"NM_011350"	"miR-195"	4002	"2492-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-17.2	-0.065	1.825	0.153	0.374	0.347	0.313	0.433	0.000428571428571429	0.000333333333333333	0.050314465408805	0.229887131659544	0.314252591115768
"NM_011350"	"miR-322"	4002	"2483-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-19.7	-0.329	10.819	0.2	0.58	0.347	0.313	0.433	0.000260869565217391	0.000333333333333333	0.0446540880503145	0.234599642138368	0.211960807170136
"NM_011350"	"miR-497"	4002	"2480-2505"	"2500-2505"	"6mer"	0	0.851	0.8519	-24.1	-1.27	4.464	0.262	0.47	0.347	0.313	0.433	0.000423076923076923	0.000333333333333333	0.0427672955974843	0.245706642232035	0.145767743566064
"NM_011352"	"miR-125a-5p"	3290	"3029-3043"	"3038-3043"	"offset-6mer"	0	0.851	0.5654	-15.3	-0.03	2.985	0.234	0.34	0.707	0.171	0.4	0.633466666666667	0.969333333333333	0.795934323690383	0.557457957212538	0.546305581756179
"NM_011352"	"miR-125b-5p"	3290	"3029-3043"	"3038-3043"	"offset-6mer"	0	0.851	0.5654	-16	-0.03	2.285	0.234	0.34	0.707	0.171	0.4	0.633466666666667	0.969333333333333	0.795934323690383	0.558266267230318	0.555701366229131
"NM_011352"	"miR-27a"	3290	"3042-3072"	"3065-3071"	"8mer"	1	1.1751	2.7436	-25.1	-4.719	-12.72	0.536	0.17	0.525	0.243	0.433	0.987935483870968	0.995714285714286	0.806098514464425	0.848889165129774	0.921669751473337
"NM_011352"	"miR-27b"	3290	"3040-3072"	"3065-3071"	"8mer"	1	1.1751	2.7436	-23.6	-4.719	-7.652	0.527	0.136	0.525	0.243	0.467	0.98739393939394	0.995714285714286	0.80453479280688	0.840839196317448	0.917130342875029
"NM_011352"	"miR-351"	3290	"3013-3043"	"3038-3043"	"offset-6mer"	0	0.851	0.5654	-19.3	-0.038	12.65	0.231	0.491	0.707	0.171	0.3	0.65	0.969333333333333	0.783424550430023	0.520324329631252	0.631609462877324
"NM_011352"	"miR-673-5p"	3290	"3032-3071"	"3066-3071"	"7mer-A1"	1	1.1751	1.5179	-21.2	-3.053	2.46	0.46	0.282	0.53	0.176	0.4	0.9029	0.996333333333333	0.7982799061767	0.707145979363417	0.806197496768131
"NM_011361"	"miR-124"	2429	"1729-1746"	"1740-1746"	"7mer-m8"	1	1.1751	1.553	-23	-1.902	-5.704	0.356	0.464	0.524	0.16	0.467	0.406555555555556	0.173	0.342723004694836	0.519626740124144	0.583671236443656
"NM_011361"	"miR-1897-5p"	2429	"1743-1771"	"1765-1770"	"6mer"	0	0.851	0.8519	-21.1	-4.115	-4.642	0.468	0.376	0.31	0.702	0.6	0.866862068965517	0.999666666666667	0.355868544600939	0.524041245643335	0.56253842642204
"NM_011361"	"miR-28"	2429	"1748-1767"	"1762-1767"	"offset-6mer"	0	0.851	0.5654	-23.9	-0.22	-11.723	0.514	0.361	0.346	0.426	0.633	0.9746	0.9995	0.36056338028169	0.509858936952981	0.550645035793495
"NM_011361"	"miR-708"	2429	"1743-1767"	"1762-1767"	"offset-6mer"	1	1.1751	0.5654	-23.9	-0.217	-8.053	0.459	0.376	0.346	0.426	0.6	0.84556	0.9995	0.355868544600939	0.513681601861485	0.542005119926983
"NM_011361"	"miR-9"	2429	"1755-1771"	"1766-1771"	"6mer"	0	0.851	0.8519	-16.7	-4.511	-10.338	0.64	0.261	0.31	0.65	0.633	0.999823529411765	1	0.367136150234742	0.581601418001968	0.663109938465979
"NM_011385"	"miR-101a"	5481	"2291-2319"	"2313-2318"	"6mer"	0	0.851	0.8519	-17.9	-2.83	4.992	0.358	0.377	0.491	0.497	0.3	0.843896551724138	0.916666666666667	0.0280316879951249	0.366812949062103	0.424554970807656
"NM_011385"	"miR-101b"	5481	"2291-2319"	"2313-2318"	"6mer"	0	0.851	0.8519	-21.7	-2.83	1.192	0.358	0.377	0.491	0.497	0.3	0.843896551724138	0.916666666666667	0.0280316879951249	0.370949305786149	0.362413249601389
"NM_011385"	"miR-103"	5481	"2717-2741"	"2735-2740"	"6mer"	0	0.851	0.8519	-22.2	-3.108	-1.919	0.393	0.746	0.375	0.316	0.667	0.40856	0.140333333333333	0.157830591102986	0.395080705445612	0.493330425766652
"NM_011385"	"miR-106a"	5481	"3142-3165"	"3158-3164"	"7mer-m8"	0	0.851	1.553	-20.5	-2.305	-8.98	0.438	0.549	0.269	0.325	0.767	0.873416666666667	0.999857142857143	0.287324801950030	0.64307716414325	0.66566813116176
"NM_011385"	"miR-106b"	5481	"3145-3165"	"3158-3164"	"7mer-m8"	0	0.851	1.553	-18.4	-2.304	-6.094	0.383	0.579	0.269	0.325	0.767	0.883	0.999857142857143	0.28823887873248	0.628987036076947	0.649440945046241
"NM_011385"	"miR-107"	5481	"2721-2741"	"2735-2740"	"6mer"	0	0.851	0.8519	-21.4	-3.108	-0.123999999999999	0.32	0.77	0.375	0.316	0.667	0.296904761904762	0.140333333333333	0.159049360146252	0.382433407020643	0.49397263566254
"NM_011385"	"miR-124"	5481	"3327-3342"	"3336-3342"	"7mer-m8"	0	0.851	1.553	-21.1	-2.765	-7.229	0.441	0.28	0.596	0.452	0.567	0.9345	0.984714285714286	0.343692870201097	0.635527395282196	0.699564267570177
"NM_011385"	"miR-124"	5481	"2290-2322"	"2317-2322"	"offset-6mer"	0	0.851	0.5654	-21.6	-0.648	3.311	0.387	0.378	0.336	0.468	0.333	0.830787878787879	0.9865	0.0277269957343083	0.322524644219039	0.306265803067292
"NM_011385"	"miR-128"	5481	"2307-2319"	"2314-2319"	"6mer"	0	0.851	0.8519	-14.1	-1.146	-4.664	0.423	0.27	0.491	0.427	0.367	0.957615384615385	0.937	0.0329067641681901	0.408269204912334	0.522792235895622
"NM_011385"	"miR-144"	5481	"2300-2319"	"2313-2318"	"6mer"	0	0.851	0.8519	-21.5	-2.642	-11.339	0.422	0.318	0.491	0.497	0.267	0.97205	0.916666666666667	0.0307739183424741	0.405761191844701	0.392190588180188
"NM_011385"	"miR-153"	5481	"3462-3483"	"3477-3482"	"7mer-A1"	0	0.851	1.5179	-16.8	-4.596	-14.78	0.703	0.508	0.454	0.386	0.7	0.993136363636364	1	0.384826325411335	0.752849376055088	0.788377366713749
"NM_011385"	"miR-15a"	5481	"2716-2742"	"2735-2741"	"7mer-m8"	0	0.851	1.553	-21.7	-4.664	-1.312	0.417	0.715	0.336	0.336	0.633	0.41837037037037	0.136	0.157525898842169	0.478438430964829	0.642848224390179
"NM_011385"	"miR-15b"	5481	"2720-2742"	"2735-2741"	"7mer-m8"	0	0.851	1.553	-20.1	-3.738	0.601999999999997	0.336	0.764	0.336	0.336	0.7	0.318782608695652	0.136	0.158744667885436	0.473579477437109	0.676950563343966
"NM_011385"	"miR-16"	5481	"2725-2742"	"2735-2741"	"7mer-m8"	0	0.851	1.553	-20.8	-4.551	-2.992	0.32	0.724	0.336	0.336	0.6	0.1315	0.136	0.160268129189519	0.472416076293908	0.635874800496825
"NM_011385"	"miR-17"	5481	"3127-3165"	"3158-3164"	"7mer-m8"	0	0.851	1.553	-20.6	-2.135	-3.861	0.493	0.37	0.269	0.325	0.8	0.912692307692308	0.999857142857143	0.282754418037782	0.618931378164124	0.69133932580663
"NM_011385"	"miR-1906"	5481	"2724-2743"	"2737-2743"	"7mer-m8"	0	0.851	1.553	-31.1	-3.306	-13.205	0.352	0.749	0.306	0.538	0.633	0.1709	0.124	0.159963436928702	0.482883927144498	0.367128446997959
"NM_011385"	"miR-1906"	5481	"2724-2740"	"2734-2740"	"7mer-m8"	0	0.851	1.553	-27.7	-0.243	-9.764	0.304	0.749	0.403	0.271	0.633	0.184352941176471	0.134857142857143	0.159963436928702	0.477702911258404	0.405907806764676
"NM_011385"	"miR-1907"	5481	"2722-2741"	"2735-2741"	"7mer-m8"	0	0.851	1.553	-33.4	-5.328	-13.245	0.318	0.764	0.375	0.336	0.633	0.26195	0.136	0.159354052407069	0.492295653148266	0.382048274571399
